UID,PUBLICATION_DATE,SITE_ID,DATE_COL,VISIT_NO,YEAR,UNIQUE_ID,DSGN_CYCLE,AG_ECO3,AG_ECO3_NM,AG_ECO9,AG_ECO9_NM,BORD_RIV,CNTYNAME,COMID,DES_FTYPE,ELEVATION,EPA_REG,EVAL_CAT,FCODE,FED_NONFED,FEOW_ID,FRAME08,FRAME13,FRAME18,FRAMEEW,FRAMEWS,FS_EW,FTYPE,GNIS_ID,GNIS_NAME,HUC2,HUC2_NM,HUC8,HUC8_NM,LAT_DD83,LON_DD83,MAJ_BAS_NM,MAJ_BASIN,MAJ_RIV_NM,MAJ_RIVER,MIS_BAS_NM,MIS_BASIN,MISS_BASIN,NA_L1CODE,NA_L1NAME,NA_L2CODE,NA_L2NAME,NARS_NAME,OWN_NARS,PANEL_RVST,PANEL_SOT,PANEL_USE,PANEL_WGT,PROB_CAT,PSTL_CODE,REACHCODE,SF_ST_ID,SITETYPE,SOURCE,STATE_NM,STATE_SF,STATECTY,STRAH_CAL,STRAH_CAT,STRAH_ORD,STRATUM,TNT_CAT,URBN_NRS08,URBN_NRS18,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,USFS,WGT_CAT,WGT_DSGN,WGT_TP_EXTENT,XCOORD,YCOORD,WGT_TP_CORE
2013605,7/8/2021,NRS18_AZ_10011,4/25/2019,1,2019,NRS_AZ-10626,2018-19,WMTNS,West,WMT,Western Mountains,Not_Border,Yavapai,20451460,StreamRiverPer,1090.26,Region_09,Target_Sampled,46006,Non-Federal,131,Include,Include,Include,Include,Include,West,StreamRiver,35027,Sycamore Creek,H15,CO,H15060202,Upper Verde,34.86995019,-112.0693494,Lower Colorado Region,H15,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,13,TEMPERATE SIERRAS,13.1,UPPER GILA MOUNTAINS,Sycamore Creek,USFS,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseLS,NRS18_13_TSS,AZ_LargeStreams_WMT,AZ,R15060202000219,None,PROB,NHDPlusV1,Arizona,Include,F04025,4,LargeStreams,4,AZ,Target,Non-Urban,Non-Urban,23,Arizona/New Mexico Mountains,23h,Lower Mogollon Transition,Forest_Service,AZ_LS_WMT_Include,792.228998,69.95891167,-1450079,-171643.9,326.4749211
2013606,7/8/2021,NRS18_AZ_10001,4/25/2019,1,2019,NRS_AZ-10432,2018-19,WMTNS,West,XER,Xeric,Not_Border,Pima,15890430,StreamRiverInt,605.28,Region_09,Target_Sampled,46003,Federal,131,Include,Exclude,Include,Exclude,Exclude,Not_USFS,StreamRiver,34066,Santa Cruz River,H15,CO,H15050303,Lower Santa Cruz,32.40882122,-111.1606295,Lower Colorado Region,H15,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,10,NORTH AMERICAN DESERTS,10.2,WARM DESERTS,Santa Cruz River,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3R2_BaseRiver,NRS18_08_TSS,AZ_Rivers_AZ_6th,AZ,R15050303000587,None,PROB,NHDPlusV1,Arizona,Include,F04019,6,RiversOther,6,AZ,Target,Non-Urban,Non-Urban,81,Sonoran Basin and Range,81n,Gila/Salt Intermediate Basins,Not_Forest_Service,AZ_RV_XER_Include,264.1206583,132.690632,-1412464.646,-456533.697,272.1859117
2013607,7/8/2021,NRS18_NM_10007,4/26/2019,1,2019,NRS_NM-10123,2018-19,WMTNS,West,WMT,Western Mountains,Not_Border,Rio Arriba,17844120,StreamRiverPer,2318.76,Region_06,Target_Sampled,46006,Federal,132,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,928795,Rio Tusas,H13,RG,H13020102,Rio Chama,36.57492225,-106.0471804,Rio Grande-Texas-Gulf Region,H12_13,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Rio Tusas,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2R2_BaseStream,NRS18_13_TSS,NM_LargeStreams_WMT,NM,R13020102000058,None,PROB,NHDPlusV1,New Mexico,Include,F35039,3,LargeStreams,3,NM,Target,Non-Urban,Non-Urban,21,Southern Rockies,21c,Crystalline Mid-Elevation Forests,Not_Forest_Service,NM_LS_WMT_Include,2268.524,236.4472597,-889141.6,-56609.58,413.7827045
2013608,7/8/2021,NRS18_NM_10645,4/25/2019,1,2019,NRS_NM-10247,2018-19,WMTNS,West,WMT,Western Mountains,Not_Border,Rio Arriba,17844050,StreamRiverPer,2396.08,Region_06,Target_Sampled,46006,Federal,132,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,928795,Rio Tusas,H13,RG,H13020102,Rio Chama,36.59729309,-106.0635088,Rio Grande-Texas-Gulf Region,H12_13,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Rio Tusas,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverLS_WMT,NRS18_18,NM_LS_WMT,NM,R13020102000060,None,PROB,NHDPlusv2,New Mexico,Include,F35039,3,LargeStreams,3,NM,Target,Non-Urban,Non-Urban,21,Southern Rockies,21c,Crystalline Mid-Elevation Forests,Not_Forest_Service,NM_LS_WMT_Include,2270.962107,236.4472597,-890316.3235,-53964.61885,413.7827045
2013609,7/8/2021,NRS18_AZ_10010,4/26/2019,1,2019,NRS_AZ-10625,2018-19,WMTNS,West,XER,Xeric,Not_Border,Cochise,15932923,StreamRiverPer,1247.44,Region_09,Target_Sampled,46006,Non-Federal,131,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,34025,San Pedro River,H15,CO,H15050202,Upper San Pedro,31.5146622,-110.1281584,Lower Colorado Region,H15,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,12,SOUTHERN SEMI-ARID HIGHLANDS,12.1,WESTERN SIERRA MADRE PIEDMONT,San Pedro River,BLM,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseLS,NRS18_13_TSS,AZ_LargeStreams_XER,AZ,R15050202000151,None,PROB,NHDPlusV1,Arizona,Include,F04003,4,LargeStreams,4,AZ,Target,Non-Urban,Non-Urban,79,Madrean Archipelago,79a,Apachian Valleys and Low Hills,Not_Forest_Service,AZ_LS_XER_Include,184.5805043,97.4558595,-1331764,-569880,219.2756839
2013610,7/8/2021,NRS18_AZ_10021,4/26/2019,1,2019,NRS_AZ-10695,2018-19,WMTNS,West,WMT,Western Mountains,Not_Border,Coconino,20453270,StreamRiverPer,1390.56,Region_09,Target_Sampled,46006,Non-Federal,131,Include,Include,Include,Include,Include,West,StreamRiver,32432,Oak Creek,H15,CO,H15060202,Upper Verde,34.90988112,-111.7278663,Lower Colorado Region,H15,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,13,TEMPERATE SIERRAS,13.1,UPPER GILA MOUNTAINS,Oak Creek,USFS,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseRO_WMT,NRS18_18,AZ_RO_WMT,AZ,R15060202000130,None,PROB,NHDPlusv2,Arizona,Include,F04005,5,RiversOther,5,AZ,Target,Non-Urban,Non-Urban,23,Arizona/New Mexico Mountains,23b,Madrean Lower Montane Woodlands,Forest_Service,AZ_RV_WMT_Include,363.2644123,35.31807857,-1418812.985,-172393.4732,156.4086337
2013611,7/8/2021,NRS18_AZ_10006,4/28/2019,1,2019,NRS_AZ-10619,2018-19,WMTNS,West,XER,Xeric,Not_Border,Navajo,1406141,StreamRiverPer,1951.475,Region_09,Target_Sampled,46006,Federal,130,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,0,None,H14,CO,H14080204,Chinle,36.70097927,-110.5255705,Upper Colorado Region,H14,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,None,Tribal Land,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2R2_BaseStream,NRS18_13_TSS,AZ_LargeStreams_XER,AZ,R14080204000049,None,PROB,NHDPlusV1,Arizona,Include,F04017,3,LargeStreams,3,AZ,Target,Non-Urban,Non-Urban,22,Arizona/New Mexico Plateau,22q,Dinetah Tablelands,Not_Forest_Service,AZ_LS_XER_Include,184.5805043,97.4558595,-1280703,8534.322,219.2756839
2013612,7/8/2021,NRS18_NM_10001,4/27/2019,1,2019,NRS_NM-10061,2018-19,WMTNS,West,WMT,Western Mountains,Not_Border,Taos,17865334,StreamRiverPer,2300.74,Region_06,Target_Sampled,46006,Federal,132,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,928782,Rio de las Trampas,H13,RG,H13020101,Upper Rio Grande,36.110604,-105.7319394,Rio Grande-Texas-Gulf Region,H12_13,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Rio de las Trampas,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3R2_BaseStream,NRS18_08_TSS,NM_Streams_NM_2nd,NM,R13020101000403,None,PROB,NHDPlusV1,New Mexico,Include,F35055,2,SmallStreams,2,NM,Target,Non-Urban,Non-Urban,21,Southern Rockies,21f,Sedimentary Mid-Elevation Forests,Not_Forest_Service,NM_SS_WMT_Include,3264.456422,458.3851949,-866659.6,-111248.2,611.1802599
2013613,7/8/2021,NRS18_NM_10038,4/28/2019,1,2019,NRS_NM-10149,2018-19,WMTNS,West,WMT,Western Mountains,Not_Border,San Miguel,20815178,StreamRiverPer,2655.13,Region_06,Target_Sampled,46006,Non-Federal,133,Include,Include,Include,Exclude,Include,West,StreamRiver,0,None,H13,RG,H13060001,Pecos Headwaters,35.71712578,-105.4943247,Rio Grande-Texas-Gulf Region,H12_13,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,None,USFS,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_OverSS,NRS18_13_TSS,NM_SmallStreams_WMT,NM,R13060001000746,None,PROB,NHDPlusV1,New Mexico,Include,F35047,1,SmallStreams,1,NM,Target,Non-Urban,Non-Urban,21,Southern Rockies,21c,Crystalline Mid-Elevation Forests,Forest_Service,NM_SS_WMT_Include,3842.3,458.3851949,-849965.1,-157229,611.1802599
2013614,7/8/2021,NRS18_NM_10511,4/29/2019,1,2019,NRS_NM-10245,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Union,21125133,StreamRiverPer,1864.99,Region_06,Target_Sampled,46006,Federal,144,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1092216,Dry Cimarron River,H11,MS,H11040001,Cimarron Headwaters,36.87762232,-103.8756484,Arkansas-White-Red Region,H11,Not Major River,NotMajorRiver,Arkansas-White-Red Region,H11,Mississippi_Basin,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Dry Cimarron River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverLS_SPL,NRS18_18,NM_LS_SPL,NM,R11040001000134,None,PROB,NHDPlusv2,New Mexico,Include,F35059,3,LargeStreams,3,NM,Target,Non-Urban,Non-Urban,26,Southwestern Tablelands,26f,Mesa de Maya/Black Mesa,Not_Forest_Service,NM_LS_SPL_Include,717.2747608,112.499126,-694662.1952,-40941.29055,421.8717224
2013615,7/8/2021,NRS18_AZ_10002,4/28/2019,1,2019,NRS_AZ-10475,2018-19,WMTNS,West,XER,Xeric,AZ:CA,La Paz,10003816,ArtificialPathStreamPer,73.495,Region_09,Target_Sampled,55800,Non-Federal,130,Include,Include,Include,Include,Exclude,Not_USFS,ArtificialPath,45730,Colorado River,H15,CO,H15030104,Imperial Reservoir,33.47634212,-114.6053022,Lower Colorado Region,H15,Colorado River,MajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,10,NORTH AMERICAN DESERTS,10.2,WARM DESERTS,Colorado River,BLM,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3R2_BaseRiver,NRS18_08_TSS,MajorRiver,AZ,R15030104000074,None,PROB,NHDPlusV1,Arizona,Include,F04012,9,RiversMajor,9,AZ,Target,Non-Urban,Non-Urban,81,Sonoran Basin and Range,81g,Lower Colorado/Lower Gila River Valleys,Not_Forest_Service,AZ_RV_XER_Include,181.2942498,132.690632,-1706495.208,-282730.956,272.1859117
2013616,7/8/2021,NRS18_AZ_12837,4/28/2019,1,2019,NRS_AZ-10733,2018-19,WMTNS,West,XER,Xeric,AZ:CA,La Paz,10003808,ArtificialPathStreamPer,73.9,Region_09,Target_Sampled,55800,Federal,130,Include,Include,Include,Include,Include,Not_USFS,ArtificialPath,45730,Colorado River,H15,CO,H15030104,Imperial Reservoir,33.48701753,-114.5986041,Lower Colorado Region,H15,Colorado River,MajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,10,NORTH AMERICAN DESERTS,10.2,WARM DESERTS,Colorado River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverRM_XER,NRS18_18,AZ_RM_XER,AZ,R15030104003418,None,PROB,NHDPlusv2,Arizona,Include,F04012,9,RiversMajor,9,AZ,Target,Non-Urban,Non-Urban,81,Sonoran Basin and Range,81g,Lower Colorado/Lower Gila River Valleys,Not_Forest_Service,AZ_RV_XER_Include,609.0684957,132.690632,-1705656.882,-281681.7318,272.1859117
2013617,7/8/2021,NRS18_AZ_10016,4/29/2019,1,2019,NRS_AZ-10690,2018-19,WMTNS,West,WMT,Western Mountains,Not_Border,Apache,1401580,StreamRiverPer,2043.59,Region_09,Target_Sampled,46006,Federal,130,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,0,None,H14,CO,H14080201,Lower San Juan-Four Corners,36.85445727,-109.2076534,Upper Colorado Region,H14,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,13,TEMPERATE SIERRAS,13.1,UPPER GILA MOUNTAINS,None,Tribal Land,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseSS_WMT,NRS18_18,AZ_SS_WMT,AZ,R14080201000475,None,PROB,NHDPlusv2,Arizona,Include,F04001,1,SmallStreams,1,AZ,Target,Non-Urban,Non-Urban,23,Arizona/New Mexico Mountains,23j,Northern Woodlands and Sagebrush,Not_Forest_Service,AZ_SS_WMT_Include,1598.771114,111.9093586,-1162908.505,8602.998491,261.1218367
2013618,7/8/2021,NRS18_TX_10024,4/30/2019,1,2019,NRS_TX-10259,2018-19,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,Not_Border,Nueces,1654787,StreamRiverPer,11.985,Region_06,Target_Sampled,46006,Federal,139,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,1332190,Carreta Creek,H12,TX,H12110204,San Fernando,27.56776877,-97.79458829,Rio Grande-Texas-Gulf Region,H12_13,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,9,GREAT PLAINS,9.5,TEXAS-LOUISIANA COASTAL PLAIN,Carreta Creek,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_GCP_SS_Base,NRS18_13_TSS,TX_GCP_SS,TX,R12110204000006,None,PROB,NHDPlusV1,Texas,Include,F48355,1,SmallStreams,1,TX,Target,Non-Urban,Non-Urban,34,Western Gulf Coastal Plain,34b,Southern Subhumid Gulf Coastal Prairies,Not_Forest_Service,TX_SS_CPL_Include,14302.5,592.9457396,-178038.7,-1104845,1423.069775
2013619,7/8/2021,NRS18_AZ_10007,4/29/2019,1,2019,NRS_AZ-10655,2018-19,WMTNS,West,XER,Xeric,AZ:CA,La Paz,10010648,ArtificialPathStreamPer,81.46,Region_09,Target_Sampled,55800,Federal,130,Include,Include,Include,Include,Exclude,Not_USFS,ArtificialPath,45730,Colorado River,H15,CO,H15030104,Imperial Reservoir,33.66839875,-114.5312724,Lower Colorado Region,H15,Colorado River,MajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,10,NORTH AMERICAN DESERTS,10.2,WARM DESERTS,Colorado River,Tribal Land,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2R2_BaseRiver,NRS18_13_TSS,MajorRiver,AZ,R15030104004018,None,PROB,NHDPlusV1,Arizona,Include,F04012,9,RiversMajor,9,AZ,Target,Non-Urban,Non-Urban,81,Sonoran Basin and Range,81g,Lower Colorado/Lower Gila River Valleys,Not_Forest_Service,AZ_RV_XER_Include,472.0995564,132.690632,-1695635,-263012.5,272.1859117
2013620,7/8/2021,NRS18_NV_10004,4/30/2019,1,2019,NRS_NV-10286,2018-19,WMTNS,West,XER,Xeric,AZ:NV,Clark,21436885,ArtificialPathStreamPer,146.705,Region_09,Target_Sampled,55800,Federal,130,Include,Include,Include,Include,Exclude,Not_USFS,ArtificialPath,45730,Colorado River,H15,CO,H15030101,Havasu-Mohave Lakes,35.07424179,-114.6042903,Lower Colorado Region,H15,Colorado River,MajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,10,NORTH AMERICAN DESERTS,10.2,WARM DESERTS,Colorado River,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseRiver,NRS18_08_TSS,MajorRiver,NV,R15030101000018,None,PROB,NHDPlusV1,Nevada,Include,F32003,9,RiversMajor,9,NV,Target,Urban,Urban,14,Mojave Basin and Range,14e,Arid Valleys and Canyonlands,Not_Forest_Service,NV_RV_XER_Include_18,121.6046682,68.38592161,-1671656,-107527.1,118.6696875
2013621,7/8/2021,NRS18_AZ_10020,4/30/2019,1,2019,NRS_AZ-10694,2018-19,WMTNS,West,XER,Xeric,Not_Border,Mohave,945030283,ArtificialPathStreamPer,153.11,Region_09,Target_Sampled,55800,Federal,130,Include,Include,Include,Include,Include,Not_USFS,ArtificialPath,0,None,H15,CO,H15030101,Havasu-Mohave Lakes,35.15629328,-114.5706815,Lower Colorado Region,H15,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,10,NORTH AMERICAN DESERTS,10.2,WARM DESERTS,None,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseLS_XER,NRS18_18,AZ_LS_XER,AZ,R15030101010116,None,PROB,NHDPlusv2,Arizona,Include,F04015,3,LargeStreams,3,AZ,Target,Urban,Non-Urban,14,Mojave Basin and Range,14e,Arid Valleys and Canyonlands,Not_Forest_Service,AZ_LS_XER_Include,1264.997278,97.4558595,-1666891.945,-99111.08165,219.2756839
2013622,7/8/2021,NRS18_NM_10968,4/30/2019,1,2019,NRS_NM-10288,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Union,21124865,StreamRiverPer,1536.6,Region_06,Target_Sampled,46006,Federal,144,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1092216,Dry Cimarron River,H11,MS,H11040001,Cimarron Headwaters,36.95393067,-103.5030799,Arkansas-White-Red Region,H11,Not Major River,NotMajorRiver,Arkansas-White-Red Region,H11,Mississippi_Basin,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Dry Cimarron River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverRO_SPL,NRS18_18,NM_RO_SPL,NM,R11040001000098,None,PROB,NHDPlusv2,New Mexico,Include,F35059,5,RiversOther,5,NM,Target,Non-Urban,Non-Urban,26,Southwestern Tablelands,26f,Mesa de Maya/Black Mesa,Not_Forest_Service,NM_RV_SPL_Include,199.0572199,11.5815271,-661195.9036,-35077.06069,114.8501438
2013623,7/8/2021,NRS18_NM_10507,5/1/2019,1,2019,NRS_NM-10241,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Union,19998904,StreamRiverPer,1449.81,Region_06,Target_Sampled,46006,Federal,144,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,909645,Pinabetes Creek,H11,MS,H11090102,Punta de Agua,36.17476985,-103.3193983,Arkansas-White-Red Region,H11,Not Major River,NotMajorRiver,Arkansas-White-Red Region,H11,Mississippi_Basin,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Pinabetes Creek,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverLS_SPL,NRS18_18,NM_LS_SPL,NM,R11090102000097,None,PROB,NHDPlusv2,New Mexico,Include,F35059,4,LargeStreams,4,NM,Target,Non-Urban,Non-Urban,26,Southwestern Tablelands,26l,Upper Canadian Plateau,Not_Forest_Service,NM_LS_SPL_Include,717.2747608,112.499126,-651757.6335,-123364.8474,421.8717224
2013624,7/8/2021,NRS18_TX_10074,5/1/2019,1,2019,NRS_TX-10324,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Webb,606891,StreamRiverPer,120.55,Region_06,Target_Sampled,46006,Federal,135,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1332606,Chacon Creek,H13,RG,H13080002,San Ambrosia-Santa Isabel,27.52540384,-99.4485389,Rio Grande-Texas-Gulf Region,H12_13,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,9,GREAT PLAINS,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN,Chacon Creek,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_STP_LS_Base,NRS18_18,TX_STP_LS,TX,R13080002000670,None,PROB,NHDPlusv2,Texas,Include,F48479,4,LargeStreams,4,TX,Target,Non-Urban,Urban,31,Southern Texas Plains,31c,Texas-Tamaulipan Thornscrub,Not_Forest_Service,TX_LS_SPL_Include,138.3380883,211.4547251,-342239.6862,-1104988.223,400.6510581
2013625,7/8/2021,NRS18_TX_10079,5/2/2019,1,2019,NRS_TX-10329,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Dimmit,10894059,StreamRiverPer,150.76,Region_06,Target_Sampled,46006,Federal,139,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1376171,Soldier Slough,H12,TX,H12110103,Upper Nueces,28.5093165,-99.76235329,Rio Grande-Texas-Gulf Region,H12_13,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,9,GREAT PLAINS,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN,Soldier Slough,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_STP_RO_Base,NRS18_18,TX_STP_RO,TX,R12110103000092,None,PROB,NHDPlusv2,Texas,Include,F48127,5,RiversOther,5,TX,Target,Non-Urban,Non-Urban,31,Southern Texas Plains,31a,Northern Nueces Alluvial Plains,Not_Forest_Service,TX_RV_SPL_Include_18,92.71836614,124.1384676,-369067.1901,-995238.4579,171.035222
2013626,7/8/2021,NRS18_NM_11409,5/2/2019,1,2019,NRS_NM-10348,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Harding,20050827,StreamRiverPer,1554.94,Region_06,Target_Sampled,46006,Non-Federal,144,Include,Include,Include,Include,Include,West,StreamRiver,1101881,Canadian River,H11,MS,H11080003,Upper Canadian,36.04540968,-104.3744102,Arkansas-White-Red Region,H11,Canadian River,MajorRiver,Arkansas-White-Red Region,H11,Mississippi_Basin,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Canadian River,USFS,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverRM_SPL,NRS18_18,NM_RM_SPL,NM,R11080003000071,None,PROB,NHDPlusv2,New Mexico,Include,F35021,6,RiversMajor,6,NM,Target,Non-Urban,Non-Urban,26,Southwestern Tablelands,26m,Canadian Canyons,Forest_Service,NM_RV_SPL_Include,175.2434316,11.5815271,-746748.4911,-130040.1333,114.8501438
2013627,7/8/2021,NRS18_NM_11401,5/2/2019,1,2019,NRS_NM-10340,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Harding,20051423,StreamRiverPer,1534.09,Region_06,Target_Sampled,46006,Non-Federal,144,Include,Include,Include,Include,Include,West,StreamRiver,1101881,Canadian River,H11,MS,H11080003,Upper Canadian,35.99107196,-104.3426529,Arkansas-White-Red Region,H11,Canadian River,MajorRiver,Arkansas-White-Red Region,H11,Mississippi_Basin,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Canadian River,USFS,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverRM_SPL,NRS18_18,NM_RM_SPL,NM,R11080003000065,None,PROB,NHDPlusv2,New Mexico,Include,F35021,6,RiversMajor,6,NM,Target,Non-Urban,Non-Urban,26,Southwestern Tablelands,26m,Canadian Canyons,Forest_Service,NM_RV_SPL_Include,175.2434316,11.5815271,-744457.4697,-136350.7467,114.8501438
2013628,7/8/2021,NRS18_AZ_12038,5/2/2019,1,2019,NRS_AZ-10731,2018-19,WMTNS,West,XER,Xeric,Not_Border,Maricopa,20403931,StreamRiverPer,570.66,Region_09,Target_Sampled,46006,Federal,131,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,29784,Hassayampa River,H15,CO,H15070103,Hassayampa,33.90155117,-112.6718023,Lower Colorado Region,H15,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,10,NORTH AMERICAN DESERTS,10.2,WARM DESERTS,Hassayampa River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverRO_XER,NRS18_18,AZ_RO_XER,AZ,R15070103000037,None,PROB,NHDPlusv2,Arizona,Include,F04013,5,RiversOther,5,AZ,Target,Non-Urban,Non-Urban,81,Sonoran Basin and Range,81k,Arizona Upland/Eastern Sonoran Mountains,Not_Forest_Service,AZ_RV_XER_Include,408.7200424,132.690632,-1522792.803,-268895.1309,272.1859117
2013629,7/8/2021,NRS18_AZ_10012,5/3/2019,1,2019,NRS_AZ-10662,2018-19,WMTNS,West,XER,Xeric,Not_Border,Gila,22430672,StreamRiverPer,768.255,Region_09,Target_Sampled,46006,Non-Federal,131,Include,Include,Include,Include,Include,West,StreamRiver,35375,Tonto Creek,H15,CO,H15060105,Tonto,33.97792179,-111.3062761,Lower Colorado Region,H15,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,10,NORTH AMERICAN DESERTS,10.2,WARM DESERTS,Tonto Creek,USFS,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseRO,NRS18_13_TSS,AZ_RiversOther_XER,AZ,R15060105000042,None,PROB,NHDPlusV1,Arizona,Include,F04007,5,RiversOther,5,AZ,Target,Non-Urban,Non-Urban,81,Sonoran Basin and Range,81k,Arizona Upland/Eastern Sonoran Mountains,Forest_Service,AZ_RV_XER_Include,515.3076492,132.690632,-1397827,-281464.5,272.1859117
