"","SITE_ID","VISIT_ID","DATE_COL","NTL_PPM","PTL_PPB","VISIT_NO","SITE_TYPE","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","ECO_REG","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","TSTATE_TP","TSTATE_TN","TSTATE_CHL","PTL_COND","NTL_COND","CHLA_COND","tn.tp","TN_mol","TP_mol"
"644","NLA06608-1073",8139,"8/13/2007",0.068,3,1,"PROB_Lake",-117.2723703,45.22936379,"Region_10",10.83066738,"NO","WMT","NATURAL",24.3012032,2393.93,17060105,"NLA_OR-10037","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",50.1229341487352,4.85471549939316e-06,9.6856171368325e-08
"645","NLA06608-1075",8140,"8/27/2007",0.406,8,1,"PROB_Lake",-89.47240376,45.35264891,"Region_5",159.855637,"NO","UMW","NATURAL",22.97503083,467.27,7070002,"NLA_WI-10035","1: OLIGOTROPHIC (<= 10 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",112.223775355072,2.89855072463768e-05,2.58283123648867e-07
"646","NLA06608-1083",8141,"6/29/2007",2.784,530,1,"PROB_Lake",-104.5793379,39.99374059,"Region_8",5.170878971,"NO","SPL","MAN-MADE",284.4633033,1544.86,10190003,"NLA_CO-10031","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","4: HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",11.6156144841908,0.000198757763975155,1.71112569417374e-05
"647","NLA06608-1086",8142,"8/27/2007",3.95,92,1,"PROB_Lake",-100.0458254,47.34437749,"Region_8",54.02043965,"NO","NPL","NATURAL",44.4142637,586.23,10160001,"NLA_ND-10044","3: EUTROPHIC (>25-50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","3: EUTROPHIC (>7 to 30 mg/L)","1:LEAST DISTURBED","3:MOST DISTURBED","1:LEAST DISTURBED",94.9419388846726,0.00028200185621475,2.97025592196197e-06
"648","NLA06608-1087",8143,"7/20/2007",0.273,14,1,"PROB_Lake",-82.33960673,35.05636423,"Region_4",377.5384695,"NO","SAP","MAN-MADE",4.393146145,294.39,3050107,"NLA_SC-10009","2: MESOTROPHIC (>10-25 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",43.1204654073677,1.94902548725637e-05,4.51995466385517e-07
"649","NLA06608-1089",8145,"7/20/2007",0.293,8,1,"PROB_Lake",-114.4032969,47.92615582,"Region_8",1.69454268,"NO","WMT","NATURAL",604.0886892,1128.1,17010208,"NLA_MT-10045","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",80.9890792587099,2.09181123723852e-05,2.58283123648867e-07
"650","NLA06608-1091",8146,"7/16/2007",2.503,90,1,"PROB_Lake",-99.56622833,46.64554759,"Region_8",21.96428238,"NO","NPL","NATURAL",1623.508654,581.54,10130103,"NLA_ND-10045","3: EUTROPHIC (>25-50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","3: EUTROPHIC (>7 to 30 mg/L)","1:LEAST DISTURBED","3:MOST DISTURBED","1:LEAST DISTURBED",61.4988745952373,0.000178696366102663,2.90568514104975e-06
"651","NLA06608-1096",8147,"8/2/2007",0.665,171,1,"PROB_Lake",-98.6667271,42.80283231,"Region_7",1.952771289,"NO","NPL","MAN-MADE",58.97621997,458.42,10150007,"NLA_NE-10045","4: HYPEREUTROPHIC (>50 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","4: HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",8.59952301571437,4.74762618690655e-05,5.52080176799452e-06
"652","NLA06608-1100",8148,"6/28/2007",0.262,8,1,"PROB_Lake",-94.76922848,39.03618262,"Region_7",7.632136181,"YES","TPL","MAN-MADE",55.86729628,251,10270104,"NLA_KS-10031","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",72.4202688251945,1.87049332476619e-05,2.58283123648867e-07
"653","NLA06608-1101",8149,"9/9/2007",1.713,109,1,"PROB_Lake",-74.46409963,41.16921419,"Region_2",52.62994138,"YES","NAP","MAN-MADE",128.792843,360.99,2020007,"NLA_NJ-10011","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","4: HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",34.7519911751686,0.000122295994859713,3.51910755971581e-06
"654","NLA06608-1102",8150,"7/16/2007",0.23,4,1,"PROB_Lake",-91.80243774,48.04272711,"Region_5",432.3955559,"NO","UMW","NATURAL",11.79561821,422.34,9030001,"NLA_MN-10059","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",127.150090303777,1.64203612479475e-05,1.29141561824433e-07
"655","NLA06608-1103",8151,"8/28/2007",6.469,224,1,"PROB_Lake",-83.14039964,40.20925528,"Region_5",6.710008221,"YES","TPL","MAN-MADE",367.9788005,257.81,5060001,"NLA_OH-10024","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","3: EUTROPHIC (>7 to 30 mg/L)","3:MOST DISTURBED","3:MOST DISTURBED","1:LEAST DISTURBED",63.8613302931003,0.00046184050831727,7.23192746216827e-06
"656","NLA06608-1107",8152,"8/27/2007",7.75,733,1,"PROB_Lake",-99.03925508,45.8905697,"Region_8",4.952820439,"NO","NPL","NATURAL",58.99780354,615.57,10130106,"NLA_SD-10044","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","4: HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","1:LEAST DISTURBED",23.3801103233708,0.000553294781180838,2.36651912043274e-05
"657","NLA06608-1108",8153,"6/21/2007",1.328,126,1,"PROB_Lake",-88.46818961,39.3479549,"Region_5",20.33534178,"YES","TPL","MAN-MADE",363.2721174,192.87,5120114,"NLA_IL-10019","4: HYPEREUTROPHIC (>50 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","4: HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED",23.306462377283,9.48097379881488e-05,4.06795919746965e-06
"658","NLA06608-1108",8154,"7/2/2007",1.0605,106,2,"PROB_Lake",-88.46818961,39.3479549,"Region_5",20.33534178,"YES","TPL","MAN-MADE",363.2721174,192.87,5120114,"NLA_IL-10019","4: HYPEREUTROPHIC (>50 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","4: HYPEREUTROPHIC (> 30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","3:MOST DISTURBED",22.1234898715595,7.5712143928036e-05,3.42225138834748e-06
"659","NLA06608-1111",8155,"7/10/2007",1.5,193,1,"PROB_Lake",-96.29030059,44.43065201,"Region_5",478.7734946,"NO","TPL","NATURAL",34.05381208,521.78,7020004,"NLA_MN-10060","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","4: HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",17.1863154274084,0.000107089312486614,6.23108035802891e-06
"660","NLA06608-1113",8156,"7/16/2007",0.118,9,1,"PROB_Lake",-81.29840323,35.79847217,"Region_4",5.939198937,"YES","SAP","MAN-MADE",1558.997979,283.34,3050101,"NLA_NC-10020","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","3: EUTROPHIC (>7 to 30 mg/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",28.992677595837,8.42435924894696e-06,2.90568514104975e-07
"661","NLA06608-1114",8157,"6/21/2007",0.558,63,1,"PROB_Lake",-88.61259404,30.47158625,"Region_4",72.09075834,"YES","CPL","NATURAL",25.56557379,15,3170006,"NLA_MS-10012","3: EUTROPHIC (>25-50 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","3: EUTROPHIC (>7 to 30 mg/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","1:LEAST DISTURBED",19.5858524194637,3.98372242450204e-05,2.03397959873482e-06
"662","NLA06608-1115",8158,"7/30/2007",1.041,19,1,"PROB_Lake",-87.52959736,41.63897307,"Region_5",50.01411312,"YES","TPL","MAN-MADE",37.63786499,177.59,4040001,"NLA_IL-10020","2: MESOTROPHIC (>10-25 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",121.156287419892,7.431998286571e-05,6.13422418666058e-07
"663","NLA06608-1119",8159,"8/30/2007",0.265,16,1,"PROB_Lake",-109.6229151,40.75775549,"Region_8",12.23691498,"NO","WMT","MAN-MADE",49.90333868,2827.96,14060002,"NLA_UT-10027","2: MESOTROPHIC (>10-25 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",36.6247542722835,1.89191118726351e-05,5.16566247297733e-07
"664","NLA06608-1120",8160,"8/27/2007",0.165,144,1,"PROB_Lake",-90.79086629,37.14689417,"Region_7",2.084172406,"NO","SAP","MAN-MADE",658.9323227,151.74,11010007,"NLA_MO-10028","4: HYPEREUTROPHIC (>50 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","3: EUTROPHIC (>7 to 30 mg/L)","3:MOST DISTURBED","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",2.53378803141584,1.17798243735275e-05,4.6490962256796e-06
"665","NLA06608-1122",8161,"7/26/2007",0.318,9,1,"PROB_Lake",-71.89175564,42.25855906,"Region_1",483.9862215,"YES","NAP","MAN-MADE",4.350063844,259.6,1090003,"NLA_MA-10014","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",78.1328091142048,2.27029342471621e-05,2.90568514104975e-07
"666","NLA06608-1124",8162,"7/17/2007",0.433,9,1,"PROB_Lake",-104.6397618,36.60379676,"Region_6",3.820290719,"NO","SPL","MAN-MADE",122.3773218,1873,11080001,"NLA_NM-10017","1: OLIGOTROPHIC (<= 10 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",106.388384737266,3.09131148711359e-05,2.90568514104975e-07
"667","NLA06608-1125",8163,"8/7/2007",0.315,17,1,"PROB_Lake",-73.45450471,41.93751914,"Region_1",8.828334474,"NO","NAP","NATURAL",68.80830546,212.17,1100005,"NLA_CT-10018","2: MESOTROPHIC (>10-25 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","1:LEAST DISTURBED",40.9741978984037,2.24887556221889e-05,5.48851637753842e-07
"668","NLA06608-1129",8164,"6/6/2007",0.336,12,1,"PROB_Lake",-111.2044517,34.53807855,"Region_9",1.29530541,"NO","WMT","MAN-MADE",118.4056521,2048,15020008,"NLA_AZ-10025","2: MESOTROPHIC (>10-25 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED",61.9165657131434,2.39880059970015e-05,3.874246854733e-07
"669","NLA06608-1130",8165,"8/21/2007",0.634,65,1,"PROB_Lake",-85.20168529,42.61644253,"Region_5",3.743461174,"NO","UMW","NATURAL",177.5011901,241.34,4050007,"NLA_MI-10037","3: EUTROPHIC (>25-50 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","3: EUTROPHIC (>7 to 30 mg/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",21.5687377264467,4.52630827443421e-05,2.09855037964704e-06
"670","NLA06608-1131",8166,"6/26/2007",0.504,1,1,"PROB_Lake",-85.0498935,41.67158213,"Region_5",2.451426407,"YES","UMW","NATURAL",240.7806756,300.35,4050001,"NLA_IN-10023","1: OLIGOTROPHIC (<= 10 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",1114.49818283658,3.59820089955022e-05,3.22853904561083e-08
"671","NLA06608-1134",8167,"8/7/2007",0.826,24,1,"PROB_Lake",-95.6552124,46.97285023,"Region_5",116.1182748,"NO","UMW","NATURAL",742.958126,448.36,9020103,"NLA_MN-10062","2: MESOTROPHIC (>10-25 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","3: EUTROPHIC (>7 to 30 mg/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",76.1057786890721,5.89705147426287e-05,7.748493709466e-07
"672","NLA06608-1141",8168,"7/9/2007",0.824,45,1,"PROB_Lake",-118.1208238,34.55063761,"Region_9",20.89269613,"YES","XER","MAN-MADE",92.16201307,858.99,18090206,"NLA_CA-10022","3: EUTROPHIC (>25-50 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","3: EUTROPHIC (>7 to 30 mg/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",40.4914683711351,5.88277289926465e-05,1.45284257052487e-06
"673","NLA06608-1143",8169,"7/31/2007",0.768,59,1,"PROB_Lake",-92.16793858,45.72351557,"Region_5",724.8867084,"NO","UMW","NATURAL",5.087277279,300.59,7030001,"NLA_WI-10037","3: EUTROPHIC (>25-50 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","3: EUTROPHIC (>7 to 30 mg/L)","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",28.7844566995727,5.48297279931463e-05,1.90483803691039e-06
"674","NLA06608-1145",8170,"9/12/2007",0.724,60,1,"PROB_Lake",-75.86456997,40.1114616,"Region_3",8.115238038,"YES","SAP","MAN-MADE",63.19604563,186.74,2040205,"NLA_PA-10020","3: EUTROPHIC (>25-50 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","3: EUTROPHIC (>7 to 30 mg/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",26.6830914144737,5.16884414935389e-05,1.9371234273665e-06
"675","NLA06608-1147",8172,"7/27/2007",1.414,775,1,"PROB_Lake",-104.9010317,40.48406381,"Region_8",4.696018115,"YES","SPL","MAN-MADE",57.84714087,1460.01,10190007,"NLA_CO-10032","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","4: HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","1:LEAST DISTURBED",4.03456331421128,0.000100949525237381,2.5021177603484e-05
"676","NLA06608-1148",8173,"7/31/2007",6.934,242,1,"PROB_Lake",-101.8384538,42.14994307,"Region_7",4.160811284,"NO","SPL","NATURAL",201.9526692,1140.27,10210001,"NLA_NE-10046","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","4: HYPEREUTROPHIC (> 30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",63.3603108994889,0.00049503819518812,7.81306449037821e-06
"677","NLA06608-1150",8174,"7/19/2007",0.5,11,1,"PROB_Lake",-92.1073,48.1652,"Region_5",285.5891281,"NO","UMW","NATURAL",44.46394202,377.78,9030001,"NLA_MN-10063","2: MESOTROPHIC (>10-25 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",100.51390537848,3.56964374955379e-05,3.55139295017192e-07
"678","NLA06608-1151",8175,"7/17/2007",0.648,129,1,"PROB_Lake",-109.4367421,34.03321325,"Region_9",1.176352744,"NO","WMT","MAN-MADE",56.84569267,2505.8,15020001,"NLA_AZ-10026","4: HYPEREUTROPHIC (>50 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","3: EUTROPHIC (>7 to 30 mg/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",11.1079553106636,4.62625829942172e-05,4.16481536883797e-06
"679","NLA06608-1153",8176,"7/19/2007",0.224,3,1,"PROB_Lake",-113.9310021,48.57775125,"Region_8",1.69454268,"NO","WMT","NATURAL",2792.637856,961,17010207,"NLA_MT-10048","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",165.110841901716,1.5992003998001e-05,9.6856171368325e-08
"680","NLA06608-1155",8177,"7/17/2007",3.069,122,1,"PROB_Lake",-99.63068806,47.07428203,"Region_8",81.78952116,"NO","NPL","NATURAL",12.91522027,534.11,10130103,"NLA_ND-10046","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","3: EUTROPHIC (>7 to 30 mg/L)","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED","1:LEAST DISTURBED",55.6270316667556,0.000219104733347612,3.93881763564522e-06
"681","NLA06608-1162",8178,"9/6/2007",0.541,8,1,"PROB_Lake",-83.92048752,44.43080897,"Region_5",33.17025852,"NO","UMW","NATURAL",105.5832754,273.24,4070007,"NLA_MI-10039","1: OLIGOTROPHIC (<= 10 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",149.539562726833,3.86235453701721e-05,2.58283123648867e-07
"682","NLA06608-1163",8179,"7/2/2007",0.778,11,1,"PROB_Lake",-86.33837152,40.91152674,"Region_5",16.39880261,"NO","UMW","NATURAL",16.74537897,241.97,5120106,"NLA_IN-10024","2: MESOTROPHIC (>10-25 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",156.399636768914,5.5543656743057e-05,3.55139295017192e-07
"683","NLA06608-1164",8180,"9/11/2007",0.424,23,1,"PROB_Lake",-96.55493352,35.20544322,"Region_6",3.800212608,"NO","SPL","MAN-MADE",147.7387512,262.71,11100302,"NLA_OK-10038","2: MESOTROPHIC (>10-25 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","3: EUTROPHIC (>7 to 30 mg/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",40.7649438856721,3.02705789962162e-05,7.42563980490492e-07
"684","NLA06608-1166",8181,"8/14/2007",0.197,1,1,"PROB_Lake",-89.61298609,46.00218518,"Region_5",7.527925891,"NO","UMW","NATURAL",35.88047142,502.08,7050002,"NLA_WI-10038","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",435.627265910331,1.4064396373242e-05,3.22853904561083e-08
"685","NLA06608-1167",8182,"9/20/2007",0.461,5,1,"PROB_Lake",-84.32304093,42.12121846,"Region_5",33.17025852,"YES","UMW","NATURAL",232.8622654,294.94,4100002,"NLA_MI-10040","1: OLIGOTROPHIC (<= 10 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",203.882405669708,3.2912115370886e-05,1.61426952280542e-07
"686","NLA06608-1170",8183,"7/18/2007",0.24,6,1,"PROB_Lake",-111.3838226,41.18833129,"Region_8",4.975432594,"NO","WMT","MAN-MADE",143.8261351,1830,16020101,"NLA_UT-10028","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",88.452236733062,1.71342899978582e-05,1.9371234273665e-07
"687","NLA06608-1172",8184,"6/27/2007",0.241,4,1,"PROB_Lake",-86.21179967,39.27750349,"Region_5",236.0552488,"NO","SAP","MAN-MADE",6.315548975,249.35,5120202,"NLA_IN-10025","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",133.231181579175,1.72056828728493e-05,1.29141561824433e-07
"688","NLA06608-1174",8185,"8/15/2007",0.298,4,1,"PROB_Lake",-70.66748588,45.33667139,"Region_1",68.10333034,"NO","NAP","NATURAL",272.7759227,385.45,1030002,"NLA_ME-10035","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",164.742290915328,2.12750767473406e-05,1.29141561824433e-07
"689","NLA06608-1175",8186,"8/21/2007",1.328,69,1,"PROB_Lake",-94.33240543,45.00157961,"Region_5",116.1182748,"NO","UMW","NATURAL",428.3024256,322.88,7010204,"NLA_MN-10065","3: EUTROPHIC (>25-50 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","4: HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",42.5596269498212,9.48097379881488e-05,2.22769194147147e-06
"690","NLA06608-1177",8187,"6/28/2007",0.328,24,1,"PROB_Lake",-79.04177704,35.03251939,"Region_4",93.75543666,"YES","CPL","MAN-MADE",17.33483744,48.24,3030004,"NLA_NC-10021","2: MESOTROPHIC (>10-25 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","3: EUTROPHIC (>7 to 30 mg/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",30.2211808837962,2.34168629970729e-05,7.748493709466e-07
"691","NLA06608-1179",8188,"8/1/2007",2.741,133,1,"PROB_Lake",-88.12382987,42.28383032,"Region_5",50.01411312,"YES","TPL","MAN-MADE",34.78292943,238.86,7120006,"NLA_IL-10021","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","4: HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED","3:MOST DISTURBED",45.5728535498728,0.000195687870350539,4.29395693066241e-06
"692","NLA06608-1181",8189,"6/26/2007",0.251,9,1,"PROB_Lake",-78.52879549,35.81387892,"Region_4",31.31962228,"YES","SAP","MAN-MADE",20.75538846,54.74,3020201,"NLA_NC-10022","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","4: HYPEREUTROPHIC (> 30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",61.6708650555516,1.791961162276e-05,2.90568514104975e-07
"693","NLA06608-1183",8190,"8/29/2007",0.133,3,1,"PROB_Lake",-110.7617077,40.67877769,"Region_8",18.5272727,"NO","WMT","NATURAL",10.95893361,3277.17,14060003,"NLA_UT-10029","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",98.0345623791438,9.49525237381309e-06,9.6856171368325e-08
"694","NLA06608-1185",8191,"8/16/2007",2.869,62,1,"PROB_Lake",-82.77867302,27.84728979,"Region_4",2.082890779,"YES","CPL","NATURAL",276.8084358,1.25,3100207,"NLA_FL-10030","3: EUTROPHIC (>25-50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","4: HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED","3:MOST DISTURBED",102.326398059337,0.000204826158349397,2.00169420827872e-06
"695","NLA06608-1189",8192,"9/21/2007",0.281,9,1,"PROB_Lake",-74.67614714,41.70034673,"Region_2",245.2421149,"YES","NAP","NATURAL",30.35309538,438.73,2040104,"NLA_NY-10016","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",69.0418847833068,2.00613978724923e-05,2.90568514104975e-07
"696","NLA06608-1190",8193,"6/25/2007",0.096,3,1,"PROB_Lake",-123.3000758,44.08794072,"Region_10",4.40366347,"YES","WMT","MAN-MADE",3230.277164,115.1,17090003,"NLA_OR-10039","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","3:MOST DISTURBED",70.7617893864496,6.85371599914329e-06,9.6856171368325e-08
"697","NLA06608-1191",8194,"8/6/2007",0.984,152,1,"PROB_Lake",-97.8223278,30.00789769,"Region_6",14.65122326,"YES","SPL","MAN-MADE",63.03037904,194.9,12100203,"NLA_TX-10038","4: HYPEREUTROPHIC (>50 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","4: HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","1:LEAST DISTURBED",14.315296208114,7.02505889912187e-05,4.90737934932847e-06
"698","NLA06608-1195",8195,"7/2/2007",0.753,26,1,"PROB_Lake",-86.47388358,41.41506353,"Region_5",7.382779885,"YES","TPL","NATURAL",129.117075,222.37,7120001,"NLA_IN-10027","3: EUTROPHIC (>25-50 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","3: EUTROPHIC (>7 to 30 mg/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",64.042821403842,5.37588348682801e-05,8.39420151858817e-07
