"","SITE_ID","VISIT_ID","DATE_COL","NH4N_PPM","NO3N_PPM","NTL_PPM","PTL_PPB","CHLA_PPB","DOC_PPM","DIN_PPM","VISIT_NO","SITE_TYPE","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","ECO_REG","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","TSTATE_TP","TSTATE_TN","TSTATE_CHL","PTL_COND","NTL_COND","CHLA_COND","tn.tp","TN_mol","NH4N_mol","NO3N_mol","TP_mol","DOC_mol","DIN_mol","ECO_REG_NAME"
"630","NLA06608-1039",8125,2007-08-28,0.014,0.005,1.454,81,125.28,7.46,0.019,1,"PROB_Lake",-84.47502308,33.29231012,"Region_4",70.27214413,"YES","SAP","MAN-MADE",16.80078816,244,3130005,"NLA_GA-10015","EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED",39.6943062376149,0.000103805240237024,9.99500249875062e-07,3.56964374955379e-07,2.61511662694477e-06,0.000621149042464613,1.35646462483044e-06,"Southern Appalachians"
"631","NLA06608-1041",8126,2007-08-16,0.026,0.005,1.878,190,3.312,18.41,0.031,1,"PROB_Lake",-119.5926045,47.72869709,"Region_10",7.363183584,"NO","XER","NATURAL",75.18739617,559.27,17020012,"NLA_WA-10022","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","MESOTROPHIC (2-7 ug/L)","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",21.8570132348277,0.000134075819233241,1.85621474976797e-06,3.56964374955379e-07,6.13422418666058e-06,0.00153288925895087,2.21317912472335e-06,"Xeric"
"632","NLA06608-1044",8127,2007-07-10,0.052,0.091,0.344,54,18.4,2.19,0.143,1,"PROB_Lake",-87.94670174,34.83840643,"Region_4",8.555298752,"YES","CPL","MAN-MADE",16819.29547,126.19,6040001,"NLA_TN-10014","EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",14.0868377019321,2.45591489969301e-05,3.71242949953595e-06,6.49675162418791e-06,1.74341108462985e-06,0.000182348043297252,1.02091811237239e-05,"Coastal Plains"
"633","NLA06608-1045",8128,2007-08-29,0.005,0.005,0.236,6,1.256,2.65,0.01,1,"PROB_Lake",-77.14037466,42.49353258,"Region_2",8.418311244,"YES","NAP","NATURAL",4564.910063,217.44,4140201,"NLA_NY-10014","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",86.978032787511,1.68487184978939e-05,3.56964374955379e-07,3.56964374955379e-07,1.9371234273665e-07,0.000220649458784346,7.13928749910759e-07,"Northern Appalachians"
"634","NLA06608-1047",8129,2007-06-26,0.016,0.005,0.285,3,9.6,5.14,0.021,1,"PROB_Lake",-94.30727333,31.19359518,"Region_6",2.186087249,"NO","CPL","MAN-MADE",45650.68995,49.99,12020005,"NLA_TX-10035","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",210.074062241022,2.03469693724566e-05,1.14228599985721e-06,3.56964374955379e-07,9.6856171368325e-08,0.000427976686094921,1.49925037481259e-06,"Coastal Plains"
"635","NLA06608-1052",8130,2007-06-27,0.094,0.152,1.329,295,28.656,10.19,0.246,1,"PROB_Lake",-99.18240152,39.61456971,"Region_7",4.093364492,"NO","SPL","MAN-MADE",1977.978547,527.53,10260012,"NLA_KS-10029","HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",9.96212056086775,9.48811308631399e-05,6.71093024916113e-06,1.08517169986435e-05,9.52419018455196e-06,0.000848459616985845,1.75626472478047e-05,"Southern Plains"
"636","NLA06608-1055",8131,2007-07-24,0.014,0.005,1.477,88,89.712,5.57,0.019,1,"PROB_Lake",-81.46928239,39.92081406,"Region_5",43.63817416,"NO","SAP","MAN-MADE",10.3230291,244.75,5040005,"NLA_OH-10023","EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",37.1147595610036,0.000105447276361819,9.99500249875062e-07,3.56964374955379e-07,2.84111436013753e-06,0.000463780183180683,1.35646462483044e-06,"Southern Appalachians"
"637","NLA06608-1056",8132,2007-09-27,0.017,0.005,0.464,22,8.752,4.47,0.022,1,"PROB_Lake",-91.45201074,38.08837452,"Region_7",5.134942418,"YES","SAP","MAN-MADE",114.9874631,271.02,7140103,"NLA_MO-10026","MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",46.6384520956145,3.31262939958592e-05,1.21367887484829e-06,3.56964374955379e-07,7.10278590034383e-07,0.000372189841798501,1.57064324980367e-06,"Southern Appalachians"
"638","NLA06608-1057",8133,2007-08-14,0.005,0.005,0.028,1,0.149,0.92,0.01,1,"PROB_Lake",-121.094003,47.26690206,"Region_10",8.741017273,"NO","WMT","NATURAL",1816.322738,678.81,17030001,"NLA_WA-10023","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",61.9165657131434,1.99900049975012e-06,3.56964374955379e-07,3.56964374955379e-07,3.22853904561083e-08,7.66028309741882e-05,7.13928749910759e-07,"Western Mountains"
"639","NLA06608-1058",8134,2007-09-05,0.005,0.005,0.171,1,0.8,2.18,0.01,1,"PROB_Lake",-122.2142097,42.36491565,"Region_10",4.40366347,"NO","WMT","NATURAL",477.1466455,1510.93,18010203,"NLA_OR-10036","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",378.13331203384,1.2208181623474e-05,3.56964374955379e-07,3.56964374955379e-07,3.22853904561083e-08,0.000181515403830142,7.13928749910759e-07,"Western Mountains"
"640","NLA06608-1059",8135,2007-07-30,0.016,0.005,1.406,161,39.8,7.72,0.021,1,"PROB_Lake",-88.41583313,44.00551584,"Region_5",7.527925891,"YES","TPL","NATURAL",53988.61144,227.64,4030204,"NLA_WI-10034","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",19.311156032094,0.000100378382237453,1.14228599985721e-06,3.56964374955379e-07,5.19794786343344e-06,0.000642797668609492,1.49925037481259e-06,"Temperate Plains"
"641","NLA06608-1060",8136,2007-08-14,0.033,0.005,2.372,243,155.52,9.24,0.038,1,"PROB_Lake",-88.83968274,37.66794161,"Region_5",453.208207,"NO","TPL","MAN-MADE",5.154350123,132.18,5140204,"NLA_IL-10018","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",21.5852577706608,0.000169343899478832,2.3559648747055e-06,3.56964374955379e-07,7.84534988083432e-06,0.000769358867610325,2.71292924966088e-06,"Temperate Plains"
"642","NLA06608-1060",8137,2007-08-14,0.0285,0.0025,2.183,239,163.68,8.945,0.031,2,"PROB_Lake",-88.83968274,37.66794161,"Region_5",453.208207,"NO","TPL","MAN-MADE",5.154350123,132.18,5140204,"NLA_IL-10018","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",20.1978276975182,0.000155850646105519,2.03469693724566e-06,1.7848218747769e-07,7.71620831900989e-06,0.000744796003330558,2.21317912472335e-06,"Temperate Plains"
"643","NLA06608-1070",8138,2007-07-11,0.044,0.005,1.183,774,23.112,14.18,0.049,1,"PROB_Lake",-97.23731774,46.09726783,"Region_8",87.25882266,"NO","TPL","NATURAL",256.2104237,330.05,9020105,"NLA_ND-10043","HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","3:MOST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",3.37981253408309,8.44577711144428e-05,3.14128649960734e-06,3.56964374955379e-07,2.49888922130278e-05,0.00118068276436303,3.49825087456272e-06,"Temperate Plains"
"644","NLA06608-1073",8139,2007-08-13,0.014,0.005,0.068,3,0.338,1.22,0.019,1,"PROB_Lake",-117.2723703,45.22936379,"Region_10",10.83066738,"NO","WMT","NATURAL",24.3012032,2393.93,17060105,"NLA_OR-10037","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",50.1229341487352,4.85471549939316e-06,9.99500249875062e-07,3.56964374955379e-07,9.6856171368325e-08,0.00010158201498751,1.35646462483044e-06,"Western Mountains"
"645","NLA06608-1075",8140,2007-08-27,0.005,0.005,0.406,8,4.528,7.79,0.01,1,"PROB_Lake",-89.47240376,45.35264891,"Region_5",159.855637,"NO","UMW","NATURAL",22.97503083,467.27,7070002,"NLA_WI-10035","OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",112.223775355072,2.89855072463768e-05,3.56964374955379e-07,3.56964374955379e-07,2.58283123648867e-07,0.000648626144879267,7.13928749910759e-07,"Upper Midwest"
"646","NLA06608-1083",8141,2007-06-29,0.025,0.306,2.784,530,318.24,6.03,0.331,1,"PROB_Lake",-104.5793379,39.99374059,"Region_8",5.170878971,"NO","SPL","MAN-MADE",284.4633033,1544.86,10190003,"NLA_CO-10031","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",11.6156144841908,0.000198757763975155,1.7848218747769e-06,2.18462197472692e-05,1.71112569417374e-05,0.000502081598667777,2.36310416220461e-05,"Southern Plains"
"647","NLA06608-1086",8142,2007-08-27,0.032,0.12,3.95,92,13.86,41.47,0.152,1,"PROB_Lake",-100.0458254,47.34437749,"Region_8",54.02043965,"NO","NPL","NATURAL",44.4142637,586.23,10160001,"NLA_ND-10044","EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","3:MOST DISTURBED","1:LEAST DISTURBED",94.9419388846726,0.00028200185621475,2.28457199971443e-06,8.56714499892911e-06,2.97025592196197e-06,0.00345295587010824,1.08517169986435e-05,"Northern Plains"
"648","NLA06608-1087",8143,2007-07-20,0.01,0.005,0.273,14,3.584,2.68,0.015,1,"PROB_Lake",-82.33960673,35.05636423,"Region_4",377.5384695,"NO","SAP","MAN-MADE",4.393146145,294.39,3050107,"NLA_SC-10009","MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",43.1204654073677,1.94902548725637e-05,7.13928749910759e-07,3.56964374955379e-07,4.51995466385517e-07,0.000223147377185679,1.07089312486614e-06,"Southern Appalachians"
"649","NLA06608-1089",8145,2007-07-20,0.011,0.005,0.293,8,1.04,7.2,0.016,1,"PROB_Lake",-114.4032969,47.92615582,"Region_8",1.69454268,"NO","WMT","NATURAL",604.0886892,1128.1,17010208,"NLA_MT-10045","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",80.9890792587099,2.09181123723852e-05,7.85321624901835e-07,3.56964374955379e-07,2.58283123648867e-07,0.000599500416319734,1.14228599985721e-06,"Western Mountains"
"650","NLA06608-1091",8146,2007-07-16,0.048,0.005,2.503,90,12.667,26.4,0.053,1,"PROB_Lake",-99.56622833,46.64554759,"Region_8",21.96428238,"NO","NPL","NATURAL",1623.508654,581.54,10130103,"NLA_ND-10045","EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","3:MOST DISTURBED","1:LEAST DISTURBED",61.4988745952373,0.000178696366102663,3.42685799957164e-06,3.56964374955379e-07,2.90568514104975e-06,0.00219816819317236,3.78382237452702e-06,"Northern Plains"
"651","NLA06608-1096",8147,2007-08-02,0.01,0.005,0.665,171,36.17,2.08,0.015,1,"PROB_Lake",-98.6667271,42.80283231,"Region_7",1.952771289,"NO","NPL","MAN-MADE",58.97621997,458.42,10150007,"NLA_NE-10045","HYPEREUTROPHIC (> 100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",8.59952301571437,4.74762618690655e-05,7.13928749910759e-07,3.56964374955379e-07,5.52080176799452e-06,0.000173189009159034,1.07089312486614e-06,"Northern Plains"
"652","NLA06608-1100",8148,2007-06-28,0.033,0.005,0.262,8,2.896,3.1,0.038,1,"PROB_Lake",-94.76922848,39.03618262,"Region_7",7.632136181,"YES","TPL","MAN-MADE",55.86729628,251,10270104,"NLA_KS-10031","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",72.4202688251945,1.87049332476619e-05,2.3559648747055e-06,3.56964374955379e-07,2.58283123648867e-07,0.00025811823480433,2.71292924966088e-06,"Temperate Plains"
"653","NLA06608-1101",8149,2007-09-09,0.018,0.005,1.713,109,128.736,5.53,0.023,1,"PROB_Lake",-74.46409963,41.16921419,"Region_2",52.62994138,"YES","NAP","MAN-MADE",128.792843,360.99,2020007,"NLA_NJ-10011","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",34.7519911751686,0.000122295994859713,1.28507174983937e-06,3.56964374955379e-07,3.51910755971581e-06,0.00046044962531224,1.64203612479475e-06,"Northern Appalachians"
"654","NLA06608-1102",8150,2007-07-16,0.01,0.005,0.23,4,2.104,4.97,0.015,1,"PROB_Lake",-91.80243774,48.04272711,"Region_5",432.3955559,"NO","UMW","NATURAL",11.79561821,422.34,9030001,"NLA_MN-10059","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",127.150090303777,1.64203612479475e-05,7.13928749910759e-07,3.56964374955379e-07,1.29141561824433e-07,0.000413821815154038,1.07089312486614e-06,"Upper Midwest"
"655","NLA06608-1103",8151,2007-08-28,0.073,5.409,6.469,224,10.976,8.17,5.482,1,"PROB_Lake",-83.14039964,40.20925528,"Region_5",6.710008221,"YES","TPL","MAN-MADE",367.9788005,257.81,5060001,"NLA_OH-10024","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","1:LEAST DISTURBED",63.8613302931003,0.00046184050831727,5.21167987434854e-06,0.000386164060826729,7.23192746216827e-06,0.000680266444629475,0.000391375740701078,"Temperate Plains"
"656","NLA06608-1107",8152,2007-08-27,0.423,0.137,7.75,733,49.032,63.37,0.56,1,"PROB_Lake",-99.03925508,45.8905697,"Region_8",4.952820439,"NO","NPL","NATURAL",58.99780354,615.57,10130106,"NLA_SD-10044","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","1:LEAST DISTURBED",23.3801103233708,0.000553294781180838,3.01991861212251e-05,9.7808238737774e-06,2.36651912043274e-05,0.00527643630308077,3.99800099950025e-05,"Northern Plains"
"657","NLA06608-1108",8153,2007-06-21,0.012,0.005,1.328,126,53.64,4.94,0.017,1,"PROB_Lake",-88.46818961,39.3479549,"Region_5",20.33534178,"YES","TPL","MAN-MADE",363.2721174,192.87,5120114,"NLA_IL-10019","HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED",23.306462377283,9.48097379881488e-05,8.56714499892911e-07,3.56964374955379e-07,4.06795919746965e-06,0.000411323896752706,1.21367887484829e-06,"Temperate Plains"
"658","NLA06608-1108",8154,2007-07-02,0.018,0.0025,1.0605,106,65.43,4.47,0.0205,2,"PROB_Lake",-88.46818961,39.3479549,"Region_5",20.33534178,"YES","TPL","MAN-MADE",363.2721174,192.87,5120114,"NLA_IL-10019","HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","3:MOST DISTURBED",22.1234898715595,7.5712143928036e-05,1.28507174983937e-06,1.7848218747769e-07,3.42225138834748e-06,0.000372189841798501,1.46355393731706e-06,"Temperate Plains"
"659","NLA06608-1111",8155,2007-07-10,0.032,0.005,1.5,193,46.224,11.85,0.037,1,"PROB_Lake",-96.29030059,44.43065201,"Region_5",478.7734946,"NO","TPL","NATURAL",34.05381208,521.78,7020004,"NLA_MN-10060","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",17.1863154274084,0.000107089312486614,2.28457199971443e-06,3.56964374955379e-07,6.23108035802891e-06,0.000986677768526228,2.64153637466981e-06,"Temperate Plains"
"660","NLA06608-1113",8156,2007-07-16,0.005,0.005,0.118,9,7.568,1.93,0.01,1,"PROB_Lake",-81.29840323,35.79847217,"Region_4",5.939198937,"YES","SAP","MAN-MADE",1558.997979,283.34,3050101,"NLA_NC-10020","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",28.992677595837,8.42435924894696e-06,3.56964374955379e-07,3.56964374955379e-07,2.90568514104975e-07,0.000160699417152373,7.13928749910759e-07,"Southern Appalachians"
"661","NLA06608-1114",8157,2007-06-21,0.015,0.068,0.558,63,12.496,5.07,0.083,1,"PROB_Lake",-88.61259404,30.47158625,"Region_4",72.09075834,"YES","CPL","NATURAL",25.56557379,15,3170006,"NLA_MS-10012","EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","1:LEAST DISTURBED",19.5858524194637,3.98372242450204e-05,1.07089312486614e-06,4.85471549939316e-06,2.03397959873482e-06,0.000422148209825146,5.9256086242593e-06,"Coastal Plains"
"662","NLA06608-1115",8158,2007-07-30,0.025,0.005,1.041,19,4.416,10.45,0.03,1,"PROB_Lake",-87.52959736,41.63897307,"Region_5",50.01411312,"YES","TPL","MAN-MADE",37.63786499,177.59,4040001,"NLA_IL-10020","MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",121.156287419892,7.431998286571e-05,1.7848218747769e-06,3.56964374955379e-07,6.13422418666058e-07,0.000870108243130724,2.14178624973228e-06,"Temperate Plains"
"663","NLA06608-1119",8159,2007-08-30,0.005,0.005,0.265,16,2.207,4.99,0.01,1,"PROB_Lake",-109.6229151,40.75775549,"Region_8",12.23691498,"NO","WMT","MAN-MADE",49.90333868,2827.96,14060002,"NLA_UT-10027","MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",36.6247542722835,1.89191118726351e-05,3.56964374955379e-07,3.56964374955379e-07,5.16566247297733e-07,0.00041548709408826,7.13928749910759e-07,"Western Mountains"
"664","NLA06608-1120",8160,2007-08-27,0.005,0.005,0.165,144,8.016,1.1,0.01,1,"PROB_Lake",-90.79086629,37.14689417,"Region_7",2.084172406,"NO","SAP","MAN-MADE",658.9323227,151.74,11010007,"NLA_MO-10028","HYPEREUTROPHIC (> 100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7-30 ug/L)","3:MOST DISTURBED","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",2.53378803141584,1.17798243735275e-05,3.56964374955379e-07,3.56964374955379e-07,4.6490962256796e-06,9.15903413821815e-05,7.13928749910759e-07,"Southern Appalachians"
"665","NLA06608-1122",8161,2007-07-26,0.01,0.005,0.318,9,5.92,4.11,0.015,1,"PROB_Lake",-71.89175564,42.25855906,"Region_1",483.9862215,"YES","NAP","MAN-MADE",4.350063844,259.6,1090003,"NLA_MA-10014","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",78.1328091142048,2.27029342471621e-05,7.13928749910759e-07,3.56964374955379e-07,2.90568514104975e-07,0.000342214820982515,1.07089312486614e-06,"Northern Appalachians"
"666","NLA06608-1124",8162,2007-07-17,0.025,0.005,0.433,9,1.18,6.5,0.03,1,"PROB_Lake",-104.6397618,36.60379676,"Region_6",3.820290719,"NO","SPL","MAN-MADE",122.3773218,1873,11080001,"NLA_NM-10017","OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",106.388384737266,3.09131148711359e-05,1.7848218747769e-06,3.56964374955379e-07,2.90568514104975e-07,0.000541215653621982,2.14178624973228e-06,"Southern Plains"
"667","NLA06608-1125",8163,2007-08-07,0.012,0.005,0.315,17,4.176,3.68,0.017,1,"PROB_Lake",-73.45450471,41.93751914,"Region_1",8.828334474,"NO","NAP","NATURAL",68.80830546,212.17,1100005,"NLA_CT-10018","MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","1:LEAST DISTURBED",40.9741978984037,2.24887556221889e-05,8.56714499892911e-07,3.56964374955379e-07,5.48851637753842e-07,0.000306411323896753,1.21367887484829e-06,"Northern Appalachians"
"668","NLA06608-1129",8164,2007-06-06,0.019,0.005,0.336,12,4.32,4.97,0.024,1,"PROB_Lake",-111.2044517,34.53807855,"Region_9",1.29530541,"NO","WMT","MAN-MADE",118.4056521,2048,15020008,"NLA_AZ-10025","MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED",61.9165657131434,2.39880059970015e-05,1.35646462483044e-06,3.56964374955379e-07,3.874246854733e-07,0.000413821815154038,1.71342899978582e-06,"Western Mountains"
"669","NLA06608-1130",8165,2007-08-21,0.081,0.005,0.634,65,23.68,4.8,0.086,1,"PROB_Lake",-85.20168529,42.61644253,"Region_5",3.743461174,"NO","UMW","NATURAL",177.5011901,241.34,4050007,"NLA_MI-10037","EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",21.5687377264467,4.52630827443421e-05,5.78282287427715e-06,3.56964374955379e-07,2.09855037964704e-06,0.000399666944213156,6.13978724923253e-06,"Upper Midwest"
"670","NLA06608-1131",8166,2007-06-26,0.028,0.005,0.504,1,6.192,6.76,0.033,1,"PROB_Lake",-85.0498935,41.67158213,"Region_5",2.451426407,"YES","UMW","NATURAL",240.7806756,300.35,4050001,"NLA_IN-10023","OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",1114.49818283658,3.59820089955022e-05,1.99900049975012e-06,3.56964374955379e-07,3.22853904561083e-08,0.000562864279766861,2.3559648747055e-06,"Upper Midwest"
"671","NLA06608-1134",8167,2007-08-07,0.031,0.005,0.826,24,9.43,9.74,0.036,1,"PROB_Lake",-95.6552124,46.97285023,"Region_5",116.1182748,"NO","UMW","NATURAL",742.958126,448.36,9020103,"NLA_MN-10062","MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",76.1057786890721,5.89705147426287e-05,2.21317912472335e-06,3.56964374955379e-07,7.748493709466e-07,0.000810990840965862,2.57014349967873e-06,"Upper Midwest"
"672","NLA06608-1141",8168,2007-07-09,0.106,0.087,0.824,45,10.16,3.23,0.193,1,"PROB_Lake",-118.1208238,34.55063761,"Region_9",20.89269613,"YES","XER","MAN-MADE",92.16201307,858.99,18090206,"NLA_CA-10022","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",40.4914683711351,5.88277289926465e-05,7.56764474905404e-06,6.2111801242236e-06,1.45284257052487e-06,0.000268942547876769,1.37788248732776e-05,"Xeric"
