"","X","VISIT_ID","SITE_ID","VISIT_NO","DATE_COL","DOC_PPM","NO3N_PPM","CHLA_PPB","NTL_PPM","NH4N_PPM","PTL_PPB","DIN_PPM","SITE_TYPE","ECO_REG","ECO_REG_NAME","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","tn.tp","TN_mol","NH4N_mol","NO3N_mol","TP_mol","DOC_mol","DIN_mol","TSTATE_TP","TSTATE_TN","TSTATE_CHL","PCT_DEVELOPED_BSN","PCT_AGRIC_BSN","PTL_COND","NTL_COND","CHLA_COND","REFERENCE"
"559",559,2010745,"NLA17_TX-10016",1,"2017-08-15",6.38,0,13.26,0.77,0.014,32.4225,0.014,"PROB","SPL","Southern Plains",-98.62431,31.58629,"Region_06",66.56878752,"Non-Urban","MAN_MADE",27.75564,449,12090107,"NLA_TX-10161",52.516171088332,0.0000549725137431284,0.000000999500249875062,0,0.00000104677307206317,0.000531223980016653,0.000000999500249875062,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)",0.359680674,1.473813493,"Fair","Fair","Poor",NA
"560",560,2010746,"NLA17_MA-10019",1,"2017-08-15",3.13,0,4.14,0.335,0.007,8.4975,0.007,"PROB","CPL","Coastal Plains",-70.44178,41.64846,"Region_01",24.17371227,"Urban","NATURAL",20.14956,11,1090002,"NLA_MA-10032",87.1771088719499,0.0000239166131220104,0.000000499750124937531,0,0.000000274345105400781,0.000260616153205662,0.000000499750124937531,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)",43.653552064,2.641456972,"Good","Good","Good","Y"
"561",561,2010747,"NLA17_MA-10001",2,"2017-08-15",2.56,0,4.36,0.179,0.008,13.83875,0.008,"PROB","CPL","Coastal Plains",-70.65755,41.76019,"Region_01",303.1131969,"Urban","NATURAL",15.24574,1,1090002,"NLA_MA-10011",28.6025659384303,0.0000127793246234026,0.000000571142999928607,0,0.000000446789447174469,0.00021315570358035,0.000000571142999928607,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)",16.701116164,12.8152129,"Good","Good","Good",NA
"562",562,2010748,"NLA17_WY-10032",1,"2017-08-14",0.27,0.1463,0.27,0.194,0.026,2.14125,0.1723,"PROB","WMT","Western Mountains",-110.8236,43.72697,"Region_08",12.06759704,"Non-Urban","NATURAL",10.16189,3248,17040101,"NLA_WY-10112",200.34715617296,0.0000138502177482687,0.00000185621474976797,0.0000104447776111944,0.000000069131092314142,0.00002248126561199,0.0000123009923609624,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)",0,0,"Good","Good","Good",NA
"563",563,2010749,"NLA17_WI-HP003",1,"2017-08-15",6.43,0,4.62,0.491,0.008,19.35875,0.008,"HAND","UMW","Upper Midwest",-91.287095,46.393481,"Region_05",0,"Non-Urban","NATURAL",15.41825,390.74,4010302,"NLA_WI-10150",56.0858116303138,0.0000350539016206183,0.000000571142999928607,0,0.000000625004802492187,0.000535387177352207,0.000000571142999928607,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)",1.56555773,0,"Good","Good","Good","Y"
"564",564,2010750,"NLA17_LA-10303",1,"2017-08-15",7.51,0,51.2,0.689,0.01,66.3125,0.01,"PROB","CPL","Coastal Plains",-92.04032,32.58905,"Region_06",64.85755472,"Urban","MAN_MADE",658.8253,20,8040301,"NLA_LA-10425",22.9759061674193,0.0000491896908688513,0.000000713928749910759,0,0.00000214092495462068,0.000625312239800167,0.000000713928749910759,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","HYPEREUTROPHIC (> 30 ug/L)",4.826557638,16.28223919,"Poor","Fair","Poor",NA
"565",565,2010751,"NLA17_MN-10014",1,"2017-08-15",14.05,0,9.84,0.7,0.019,24.5275,0.019,"PROB","UMW","Upper Midwest",-92.65806,48.39552,"Region_05",129.3934248,"Non-Urban","NATURAL",39.82474,347,9030001,"NLA_MN-10090",63.1093320896376,0.0000499750124937531,0.00000135646462483044,0,0.000000791879914412197,0.00116985845129059,0.00000135646462483044,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)",0,0,"Good","Good","Fair","Y"
"566",566,2010752,"NLA17_MN-10008",1,"2017-08-15",8.43,0.0023,9.1,0.76,0.023,20.50375,0.0253,"PROB","UMW","Upper Midwest",-90.9889,47.66784,"Region_05",410.6369815,"Non-Urban","NATURAL",42.06112,511,4150101,"NLA_MN-10056",81.9651282291375,0.0000542585849932177,0.00000164203612479475,0.000000164203612479475,0.000000661971574564431,0.000701915070774355,0.00000180623973727422,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)",2.391904324,0,"Good","Good","Fair","Y"
"567",567,2010753,"NLA17_WY-10007",1,"2017-08-15",1.76,0.0037,0.95,0.114,0.01,12.15625,0.0137,"PROB","WMT","Western Mountains",-110.6734,43.89903,"Region_08",4.749213551,"Non-Urban","NATURAL",10866.7,2065,17040101,"NLA_WY-10025",20.7373881492423,0.00000813878774898265,0.000000713928749910759,0.000000264153637466981,0.000000392469277732067,0.00014654454621149,0.00000097808238737774,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)",0.227909209,0.023870037,"Good","Good","Good",NA
"568",568,2010754,"NLA17_NE-10007",2,"2017-08-15",5.4,0.0036,18.23,0.588,0.015,36.7675,0.0186,"PROB","SPL","Southern Plains",-103.4942,41.93355,"Region_07",6.825696614,"Non-Urban","MAN_MADE",785.0606,1253,10180009,"NLA_NE-10152",35.3640546671928,0.0000419790104947526,0.00000107089312486614,0.000000257014349967873,0.00000118705309359496,0.0004496253122398,0.00000132790747483401,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)",6.927359834,6.234623851,"Fair","Good","Poor","Y"
"569",569,2010755,"NLA17_MI-10073",1,"2017-08-15",10.75,0,36.28,0.829,0.011,45.95,0.011,"PROB","UMW","Upper Midwest",-88.89174,46.73566,"Region_05",199.2113708,"Non-Urban","NATURAL",2.114476,363,10250005,"NLA_MI-10165",39.894942465565,0.0000591846933676019,0.000000785321624901835,0,0.00000148351369145818,0.000895087427144047,0.000000785321624901835,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)",1.518784972,0,"Poor","Fair","Poor",NA
"570",570,2010756,"NLA17_MN-10159",2,"2017-08-15",6.17,0.0022,5.73,0.398,0.016,15.9425,0.0182,"PROB","UMW","Upper Midwest",-90.48658,47.91117,"Region_05",135.9781372,"Non-Urban","NATURAL",87.62312,587,4010101,"NLA_MN-10130",55.2046263442978,0.0000284143642464482,0.00000114228599985721,0.000000157064324980367,0.000000514709837346507,0.000513738551207327,0.00000129935032483758,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)",0.718132855,0,"Good","Good","Good","Y"
"571",571,2010757,"NLA17_ND-10042",1,"2017-08-15",62.28,0,3.58,5.463,0.142,588.05875,0.142,"PROB","NPL","Northern Plains",-103.502,48.89775,"Region_08",74.58466875,"Non-Urban","NATURAL",1.722458,685,9010004,"NLA_ND-10162",20.5427845973178,0.000390019276076248,0.0000101377882487328,0,0.000018985706354881,0.0051856786011657,0.0000101377882487328,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","MESOTROPHIC (2-7 ug/L)",3.91198044,78.48410758,"Poor","Poor","Good",NA
"572",572,2010758,"NLA17_TX-10003",1,"2017-08-16",4.7,0.0022,2.82,0.32,0.009,16.3,0.0112,"PROB","SPL","Southern Plains",-97.74526,31.14844,"Region_06",673.8611685,"Urban","MAN_MADE",6.207165,265,12070202,"NLA_TX-10011",43.4121407278832,0.0000228457199971443,0.000000642535874919683,0.000000157064324980367,0.000000526251864434566,0.000391340549542048,0.00000079960019990005,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)",65.06024097,0,"Good","Good","Good",NA
"573",573,2010759,"NLA17_AL-10004",2,"2017-08-16",4.54,0,28.24,0.666,0.009,55.44625,0.009,"PROB","CPL","Coastal Plains",-88.35121,31.62067,"Region_04",12.20503177,"Non-Urban","MAN_MADE",32.56146,52,4120103,"NLA_AL-10039",26.5613948933514,0.0000475476547440565,0.000000642535874919683,0,0.000001790103830577,0.000378018318068276,0.000000642535874919683,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)",1.687116564,1.11196319,"Fair","Fair","Poor",NA
"574",574,2010760,"NLA17_SD-10111",1,"2017-08-16",27.32,0.0676,4.44,2.528,0.115,509.00375,0.1826,"PROB","NPL","Northern Plains",-101.7615,44.39673,"Region_08",13.92408043,"Non-Urban","MAN_MADE",11.70017,753,10120112,"NLA_SD-10251",10.9825936675899,0.00018048118797744,0.00000821018062397373,0.00000482615834939673,0.0000164333848123733,0.00227477102414654,0.0000130363389733705,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","MESOTROPHIC (2-7 ug/L)",2.253809706,19.81047509,"Poor","Poor","Good",NA
"575",575,2010761,"NLA17_IN-10006",1,"2017-08-12",4.38,0.0026,3.4,0.471,0.025,18.48625,0.0276,"PROB","SAP","Southern Appalachians",-86.21214,39.27761,"Region_05",615.2860603,"Non-Urban","MAN_MADE",6.315542,235,5050005,"NLA_IN-10025",56.3405280969264,0.0000336260441207967,0.0000017848218747769,0.000000185621474976797,0.000000596835799319233,0.000364696086594505,0.00000197044334975369,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)",3.225806452,17.97235023,"Fair","Poor","Good",NA
"576",576,2010762,"NLA17_LA-10155",1,"2017-08-16",4.74,0.0022,25.6,0.705,0.012,46.7775,0.0142,"PROB","CPL","Coastal Plains",-91.99869,32.04151,"Region_06",54.15841306,"Non-Urban","NATURAL",30.20047,16,8050001,"NLA_LA-10278",33.3273619244341,0.0000503319768687085,0.000000856714499892911,0.000000157064324980367,0.00000151022985206061,0.000394671107410491,0.00000101377882487328,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)",14.438502678,11.4973262,"Fair","Fair","Fair",NA
"577",577,2010763,"NLA17_MN-10018",1,"2017-08-16",16.48,0,6.37,0.768,0.009,12.32875,0.009,"PROB","UMW","Upper Midwest",-91.43911,48.02228,"Region_05",191.4341014,"Non-Urban","NATURAL",12.00144,430,9030001,"NLA_MN-10110",137.749807991466,0.0000548297279931463,0.000000642535874919683,0,0.000000398038507585746,0.0013721898417985,0.000000642535874919683,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)",0,0,"Good","Fair","Good","Y"
"578",578,2010764,"NLA17_MO-10036",1,"2017-08-16",11.62,0.0022,80.8,2.148,0.046,347.68625,0.0482,"PROB","TPL","Temperate Plains",-93.9513,40.48484,"Region_07",27.57693055,"Non-Urban","MAN_MADE",12.88716,302,10280101,"NLA_MO-10078",13.661412013174,0.000153351895480831,0.00000328407224958949,0.000000157064324980367,0.0000112251863374701,0.000967527060782681,0.00000344113657456986,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)",11.200940761,78.21549316,"Poor","Poor","Poor",NA
"579",579,2010765,"NLA17_CA-10020",1,"2017-08-15",2.53,0.0033,8.72,0.411,0.016,48.8175,0.0193,"PROB","XER","Xeric",-120.1067,41.90946,"Region_09",9.381368267,"Non-Urban","NATURAL",14.5966,1534,18080001,"NLA_CA-10165",18.6172321899362,0.0000293424716213322,0.00000114228599985721,0.00000023559648747055,0.00000157609204859107,0.000210657785179017,0.00000137788248732776,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)",0,0,"Fair","Good","Fair",NA
"580",580,2010766,"NLA17_CA-10089",1,"2017-08-16",12.57,0.0023,8.85,1.668,0.326,190.6225,0.3283,"PROB","XER","Xeric",-120.0873,40.85246,"Region_09",8.765044119,"Non-Urban","MAN_MADE",41.46108,1704,18080002,"NLA_CA-10208",19.3495430590234,0.000119083315485115,0.0000232740772470907,0.000000164203612479475,0.00000615432184221951,0.0010466278101582,0.0000234382808595702,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)",0,0.029592365,"Poor","Poor","Fair",NA
"581",581,2010767,"NLA17_WY-10008",1,"2017-08-16",7.23,0.0126,2.49,0.496,0.018,18.6475,0.0306,"PROB","XER","Xeric",-110.825,41.15234,"Region_08",3.076406917,"Non-Urban","MAN_MADE",90.92629,2180,16010101,"NLA_WY-10063",58.8179506899032,0.0000354108659955736,0.00000128507174983937,0.000000899550224887556,0.00000060204181853028,0.000601998334721066,0.00000218462197472692,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)",0.677987058,15.45202572,"Good","Good","Good",NA
"582",582,2010768,"NLA17_WI-HP001",1,"2017-08-16",17.14,0,15.52,0.856,0.02,33.35375,0.02,"HAND","UMW","Upper Midwest",-90.82845299,46.29431705,"Region_05",0,"Non-Urban","NATURAL",90.70797,420.9,4010302,"NLA_WI-10149",56.7515756425448,0.000061112300992361,0.00000142785749982152,0,0.00000107683884192542,0.00142714404662781,0.00000142785749982152,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)",2.939927828,0,"Fair","Fair","Poor","Y"
"583",583,2010769,"NLA17_ND-10112",1,"2017-08-17",NA,NA,160,3.87,0.08,430,NA,"PROB","NPL","Northern Plains",-100.6983,47.68783,"Region_08",74.58466873,"Non-Urban","NATURAL",1.814181,599,10130101,"NLA_ND-10212",19.901753264939,0.000276290426215464,0.00000571142999928607,NA,0.0000138827178961266,NA,NA,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)",1.492537313,46.26865672,"Poor","Poor","Poor",NA
"584",584,2010770,"NLA17_CA-10062",1,"2017-08-17",3.32,0,3.18,0.509,0.014,57.68875,0.014,"PROB","WMT","Western Mountains",-121.1347,41.52677,"Region_09",12.54199889,"Non-Urban","MAN_MADE",19.73289,1448,18010204,"NLA_CA-10181",19.5108181825436,0.0000363389733704576,0.000000999500249875062,0,0.00000186250381867482,0.000276436303080766,0.000000999500249875062,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)",2.846015578,4.868184542,"Poor","Poor","Fair",NA
"585",585,2010771,"NLA17_NE-10001",2,"2017-08-16",5.63,0.0679,23.84,1.145,0.032,263.8275,0.0999,"PROB","SPL","Southern Plains",-99.2922,40.06311,"Region_07",5.891525576,"Non-Urban","MAN_MADE",5312.03,593,10250009,"NLA_NE-10076",9.59697255397523,0.0000817448418647819,0.00000228457199971443,0.00000484757621189405,0.00000851777385055892,0.000468776019983347,0.00000713214821160848,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)",3.254692577,50.112065188,"Poor","Poor","Poor",NA
"586",586,2010772,"NLA17_NH-10530",1,"2017-08-17",4.03,0,2.58,0.28,0.007,13.395,0.007,"HAND","NAP","Northern Appalachians",-72.47257647,42.83409996,"Region_01",0,"Non-Urban","NATURAL",15.50882499,316,1080201,"NLA_NH-10044",46.2236399500884,0.0000199900049975012,0.000000499750124937531,0,0.000000432462805159571,0.000335553705245629,0.000000499750124937531,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)",0,0,"Good","Good","Good",NA
"587",587,2010773,"NLA17_AL-10020",1,"2017-08-17",2.32,0.3535,13.01,0.853,0.033,17.145,0.3865,"PROB","CPL","Coastal Plains",-85.64838,31.22256,"Region_04",495.1615093,"Non-Urban","MAN_MADE",1.402464,89,12070103,"NLA_AL-10060",110.01714484296,0.0000608981223673877,0.0000023559648747055,0.0000252373813093453,0.000000553533019369977,0.000193172356369692,0.0000275933461840508,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)",7.339449542,79.51070336,"Good","Fair","Fair",NA
"588",588,2010774,"NLA17_CT-10002",1,"2017-08-17",1.78,0,1.7,0.175,0.007,7.96375,0.007,"PROB","NAP","Northern Appalachians",-73.48257,42.02182,"Region_01",13.89989526,"Non-Urban","NATURAL",61.41493,532,1100005,"NLA_CT-10003",48.5925017368886,0.0000124937531234383,0.000000499750124937531,0,0.000000257112778244833,0.000148209825145712,0.000000499750124937531,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)",0.928836811,0,"Good","Good","Good",NA
"589",589,2010775,"NLA17_WI-10085",1,"2017-08-17",2.99,0.0258,17.9,0.308,NA,38,NA,"PROB","UMW","Upper Midwest",-91.52462,46.00527,"Region_05",113.2937722,"Non-Urban","NATURAL",2.526047,354,7030004,"NLA_WI-10160",17.9232163906468,0.0000219890054972514,NA,0.00000184193617476976,0.00000122684483733212,0.000248959200666112,NA,"EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7-30 ug/L)",12.990196075,5.800653595,"Fair","Good","Poor",NA
"590",590,2010776,"NLA17_WY-10018",1,"2017-08-18",6.72,0.0048,27.68,0.885,0.041,126.85,0.0458,"PROB","XER","Xeric",-109.1102,44.28174,"Region_08",9.026517458,"Non-Urban","MAN_MADE",16.22539,2034,10080014,"NLA_WY-10107",15.427715709255,0.0000631826943671022,0.00000292710787463411,0.000000342685799957164,0.00000409540177935734,0.000559533721898418,0.00000326979367459128,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)",0,0.10101795,"Poor","Fair","Poor",NA
"591",591,2010777,"NLA17_WY-10012",1,"2017-08-17",1.21,0,1.01,0.109,0.005,7.40875,0.005,"PROB","WMT","Western Mountains",-109.7326,43.10524,"Region_08",28.00031276,"Non-Urban","NATURAL",8.69205,3108,14040102,"NLA_WY-10101",32.5334698967564,0.00000778182337402727,0.000000356964374955379,0,0.000000239194386541693,0.0001007493755204,0.000000356964374955379,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)",0,0,"Good","Good","Good","Y"
"592",592,2010778,"NLA17_WY-10005",1,"2017-08-17",3.05,0.0092,5.73,0.33,0.01,73.4225,0.0192,"PROB","XER","Xeric",-110.6569,41.94495,"Region_08",3.076406917,"Non-Urban","MAN_MADE",76.19895,2179,14040107,"NLA_WY-10078",9.93879196496662,0.000023559648747055,0.000000713928749910759,0.000000656814449917898,0.00000237047408076361,0.000253955037468776,0.00000137074319982866,"EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)",0.222896156,0.333901227,"Fair","Good","Good","Y"
"593",593,2010779,"NLA17_WY-10039",1,"2017-08-18",10.16,0.5103,10.76,2.006,0.122,792.568,0.6323,"PROB","XER","Xeric",-107.7356,42.91854,"Region_08",17.32992253,"Non-Urban","MAN_MADE",8.874674,1768,10080004,"NLA_WY-10119",5.59684427350468,0.000143214107232098,0.00000870993074891126,0.000036431784107946,0.0000255883673430169,0.000845961698584513,0.0000451417148568573,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)",0,0,"Poor","Poor","Poor",NA
"594",594,2010780,"NLA17_ND-10126",1,"2017-08-21",NA,NA,3.2,2.06,0.34,190,NA,"PROB","TPL","Temperate Plains",-99.93071,47.75954,"Region_08",27.69623785,"Non-Urban","MAN_MADE",26.80315,471,9020105,"NLA_ND-10226",23.9752115355405,0.000147069322481616,0.0000242735774969658,NA,0.00000613422418666058,NA,NA,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","MESOTROPHIC (2-7 ug/L)",4.158927314,52.382047397,"Poor","Poor","Good",NA
"595",595,2010781,"NLA17_WY-10013",1,"2017-08-20",6.6,0.0016,19.31,0.849,0.016,42.05375,0.0176,"PROB","NPL","Northern Plains",-106.4259,42.79375,"Region_08",133.7183154,"Urban","MAN_MADE",1.077509,1633,10180007,"NLA_WY-10102",44.6428374320778,0.0000606125508674234,0.00000114228599985721,0.000000114228599985721,0.00000135772173889357,0.000549542048293089,0.00000125651459984294,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)",0,0,"Good","Good","Poor","Y"
"596",596,2010782,"NLA17_WA-HP002",1,"2017-08-21",0.38,0,0.45,0.034,0.004,3.89125,0.004,"HAND","WMT","Western Mountains",-120.737873,48.501411,"Region_10",0,"Non-Urban","NATURAL",21.96,1461.41,17020009,"NLA_WA-10002",19.3214008925417,0.00000242735774969658,0.000000285571499964304,0,0.000000125630525612332,0.0000316402997502082,0.000000285571499964304,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)",0,0,"Good","Good","Good","Y"
"597",597,2010784,"NLA17_SD-HP001",1,"2017-08-22",13.01,0.014,33.97,1.423,0.026,275.62375,0.04,"HAND","NPL","Northern Plains",-100.409364,44.148066,"Region_08",0,"Non-Urban","MAN_MADE",4.489297,572.53,10140102,"NLA_SD-10255",11.416608045492,0.000101592061112301,0.00000185621474976797,0.000000999500249875062,0.00000889862038772679,0.00108326394671107,0.00000285571499964304,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)",3.007744943,1.729453342,"Poor","Fair","Poor",NA
"598",598,2010785,"NLA17_MN-10183",1,"2017-08-21",19.38,0.0346,46.8,2.329,0.367,196.6125,0.4016,"PROB","TPL","Temperate Plains",-96.44255,45.48802,"Region_05",62.72010892,"Non-Urban","NATURAL",20.6596,352,9020205,"NLA_MN-10175",26.1943237779009,0.000166274005854216,0.0000262011851217248,0.00000247019347469123,0.0000063477113310516,0.00161365528726062,0.0000286713785964161,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)",5.128205129,64.59884202,"Poor","Poor","Poor",NA
"599",599,2010786,"NLA17_MN-10192",1,"2017-08-22",9.63,0.4767,46.8,2.983,0.894,269.23125,1.3707,"PROB","TPL","Temperate Plains",-94.95729,45.01082,"Region_05",62.72010892,"Non-Urban","NATURAL",42.78567,336,7010203,"NLA_MN-10184",24.5005940223065,0.000212964946098379,0.0000638252302420219,0.0000340329835082459,0.00000869223602923611,0.000801831806827644,0.0000978582137502677,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)",3.386408828,58.170033848,"Poor","Poor","Poor",NA
"600",600,2010787,"NLA17_CT-10010",1,"2017-08-22",3.22,0.0017,15.64,0.51,0.009,22.26875,0.0107,"PROB","NAP","Northern Appalachians",-73.19875,41.4121,"Region_01",20.89999427,"Urban","MAN_MADE",382.3325,59,10020008,"NLA_CT-10015",50.6434361311947,0.0000364103662454487,0.000000642535874919683,0.000000121367887484829,0.000000718955288719462,0.000268109908409659,0.000000763903762404512,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)",11.110236708,11.912308338,"Fair","Fair","Poor",NA
"601",601,2010788,"NLA17_GA-10023",1,"2017-08-22",3.53,0,24.51,0.64,0.009,35.86125,0.009,"PROB","SAP","Southern Appalachians",-84.68063,34.05677,"Region_04",18.02954004,"Urban","MAN_MADE",119.9628,257,3150104,"NLA_GA-10060",39.4642068452436,0.0000456914399942886,0.000000642535874919683,0,0.00000115779445849411,0.000293921731890092,0.000000642535874919683,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)",79.409784117,0.376312141,"Poor","Poor","Poor",NA
"602",602,2010789,"NLA17_TX-10085",1,"2017-08-22",3.65,0.0018,2.53,0.299,0.007,14.435,0.0088,"PROB","SPL","Southern Plains",-98.77402,29.82389,"Region_06",18.54343288,"Urban","MAN_MADE",76.21218,460,12100304,"NLA_TX-10252",45.8039812663414,0.0000213464696223317,0.000000499750124937531,0.000000128507174983937,0.000000466039611233924,0.000303913405495421,0.000000628257299921468,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)",1.951869283,0,"Good","Good","Good","Y"
"603",603,2010790,"NLA17_MN-10028",1,"2017-08-22",6.64,0,4.6,0.418,0.007,5.975,0.007,"PROB","UMW","Upper Midwest",-91.30297,48.04965,"Region_05",107.6571521,"Non-Urban","NATURAL",13.86166,442,9030001,"NLA_MN-10148",154.698891022678,0.0000298422217462697,0.000000499750124937531,0,0.000000192905207975247,0.000552872606161532,0.000000499750124937531,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)",0,0,"Good","Good","Good","Y"
"604",604,2010791,"NLA17_CA-10054",1,"2017-08-22",8.24,0,7.34,0.649,0.012,25.6775,0.012,"PROB","XER","Xeric",-116.7818,32.7867,"Region_09",28.49802878,"Urban","MAN_MADE",169.9212,412,18070304,"NLA_CA-10173",55.8908593513361,0.0000463339758692083,0.000000856714499892911,0,0.000000829008113436722,0.000686094920899251,0.000000856714499892911,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)",7.665454597,0.417136255,"Good","Fair","Fair",NA
