"","VISIT_ID","NTL_PPM","PTL_PPB","NH4N_PPM","NO3N_PPM","DOC_PPM","DIN_PPM","SITE_ID","VISIT_NO","DATE_COL","SITE_TYPE","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","ECO_REG","CHLA_COND","NTL_COND","PTL_COND","TROPHIC_STATE","tn.tp","TN_mol","NH4N_mol","NO3N_mol","TP_mol","DOC_mol","DIN_mol","ECO_REG_NAME","CHLA_PPB","TSTATE_TP","TSTATE_TN","TSTATE_CHL"
"616",7412,0.051,9,0.015,0.012,0.71,0.027,"NLA12_ID-210",1,2012-07-24,"PROB",-114.9417467,43.94034156,"Region_10",3.290387433,"No","NATURAL",27.879266,2621.58,17060201,"NLA_ID-10159","WMT","Good","Good","Good","Oligotrophic",12.5307335371838,3.64103662454487e-06,1.07089312486614e-06,8.56714499892911e-07,2.90568514104975e-07,5.91174021648626e-05,1.92760762475905e-06,"Western Mountains",0.384,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"617",7413,0.029,23,0.015,0,1.11,0.015,"NLA12_ID-145",1,2012-07-23,"PROB",-115.2539785,44.29971223,"Region_10",3.290387433,"No","NATURAL",27.93849885,2117.46,17050120,"NLA_ID-10001","WMT","Good","Good","Good","Oligotrophic",2.78816833180304,2.0703933747412e-06,1.07089312486614e-06,0,7.42563980490492e-07,9.24229808492923e-05,1.07089312486614e-06,"Western Mountains",0.441142857,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"618",7414,2.4,147,0.083,0.003,19.56,0.086,"NLA12_SD-189",1,2012-07-25,"PROB",-99.74168521,44.8826344,"Region_8",3.685285196,"No","NATURAL",412.2112364,554.15,10130106,"NLA_SD-10163","NPL","Good","Poor","Poor","Hypereutrophic",36.1029537685967,0.000171342899978582,5.9256086242593e-06,2.14178624973228e-07,4.74595239704792e-06,0.00162864279766861,6.13978724923253e-06,"Northern Plains",38.736,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"619",7416,1.318,97,0.024,0,7.57,0.024,"NLA12_MO-101",1,2012-07-24,"PROB",-94.20729855,37.80745621,"Region_7",117.4122258,"No","MAN_MADE",11.75485577,253.52,10290105,"NLA_MO-10021","TPL","Poor","Fair","Poor","Hypereutrophic",30.0464041273649,9.4095809238238e-05,1.71342899978582e-06,0,3.13168287424251e-06,0.000630308076602831,1.71342899978582e-06,"Temperate Plains",64.8,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"620",7417,6.2,1254,0.044,0.002,33.74,0.046,"NLA12_ND-149",1,2012-07-25,"PROB",-99.0799129,47.06803402,"Region_8",23.47027919,"No","NATURAL",17.27003109,544.53,10160002,"NLA_ND-10089","NPL","Good","Poor","Poor","Hypereutrophic",10.9330914622206,0.000442635824944671,3.14128649960734e-06,1.42785749982152e-07,4.04858796319598e-05,0.00280932556203164,3.28407224958949e-06,"Northern Plains",164,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"621",7418,3.373,333,0.025,0,19.45,0.025,"NLA12_ND-164",1,2012-07-25,"PROB",-99.13252314,47.13839584,"Region_8",14.22247897,"No","NATURAL",38.88659889,553.58,10160002,"NLA_ND-10104","NPL","Good","Poor","Poor","Hypereutrophic",22.3986031907371,0.000240808167344899,1.7848218747769e-06,0,1.07510350218841e-05,0.00161948376353039,1.7848218747769e-06,"Northern Plains",39.4893617,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"622",7420,0.3,10,0.02,0.05,4.1,0.07,"NLA12_ME-134",1,2012-07-24,"PROB",-69.38994854,44.43398548,"Region_1",168.2222222,"No","MAN_MADE",2.075856036,200.68,1050003,"NLA_ME-10063","NAP","Good","Good","Good","Mesotrophic",66.3391775497965,2.14178624973228e-05,1.42785749982152e-06,3.56964374955379e-06,3.22853904561083e-07,0.000341382181515404,4.99750124937531e-06,"Northern Appalachians",2.448,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L))"
"623",7423,0.162,4.1,0.0098,0.005,1.93,0.0148,"NLA12_CA-166",1,2012-07-24,"PROB",-120.7127085,39.76106147,"Region_9",17.23202013,"No","NATURAL",12.60971255,1884.91,18020123,"NLA_CA-10101","WMT","Good","Good","Good","Oligotrophic",87.3735509192442,1.15656457485543e-05,6.99650174912544e-07,3.56964374955379e-07,1.32370100870044e-07,0.000160699417152373,1.05661454986792e-06,"Western Mountains",0.5,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"624",7424,0.167,7.5,0.0097,0.005,1.84,0.0147,"NLA12_CA-112",1,2012-07-25,"PROB",-121.2786137,39.37366934,"Region_9",13.63456264,"No","MAN_MADE",21.60541441,425.25,18020125,"NLA_CA-10047","XER","Good","Good","Good","Mesotrophic",49.2384117814045,1.19226101235097e-05,6.92510887413436e-07,3.56964374955379e-07,2.42140428420812e-07,0.000153205661948376,1.04947526236882e-06,"Xeric",3.4,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L))"
"625",7425,2.049,86,0.018,0.002,15.41,0.02,"NLA12_MN-157",1,2012-07-25,"PROB",-95.9373614,46.2537416,"Region_5",112.8362996,"Yes","NATURAL",35.25267076,390.66,9020103,"NLA_MN-10117","UMW","Good","Poor","Poor","Hypereutrophic",52.6856491471058,0.000146284000856714,1.28507174983937e-06,1.42785749982152e-07,2.77654357922532e-06,0.00128309741881765,1.42785749982152e-06,"Upper Midwest",50.4,"EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"626",7433,0.296,21,0.0051,0.003,3.17,0.0081,"NLA12_MS-105",1,2012-07-25,"PROB",-89.43517179,31.30627821,"Region_4",67.11887169,"Yes","MAN_MADE",82.05680615,89.99,3170007,"NLA_MS-10011","CPL","Poor","Good","Good","Eutrophic",31.1688834202219,2.11322909973585e-05,3.64103662454487e-07,2.14178624973228e-07,6.77993199578275e-07,0.000263946711074105,5.78282287427715e-07,"Coastal Plains",9.696,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"627",7435,2.109,225,0.01,0.002,4.64,0.012,"NLA12_NE-129",1,2012-07-25,"PROB",-96.48110256,41.38619711,"Region_7",27.9086655,"Yes","MAN_MADE",43.7105103,359.2,10200202,"NLA_NE-10123","TPL","Fair","Poor","Poor","Hypereutrophic",20.7273074744475,0.000150567573356179,7.13928749910759e-07,1.42785749982152e-07,7.26421285262437e-06,0.000386344712739384,8.56714499892911e-07,"Temperate Plains",160.64,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"628",7441,0.196,11,0.0087,0.003,3.55,0.0117,"NLA12_NH-112",2,2012-07-26,"PROB",-71.9370297,42.73918269,"Region_1",312.5,"Yes","MAN_MADE",2.642018802,370.78,1080202,"NLA_NH-10023","NAP","Good","Good","Fair","Mesotrophic",39.401450908364,1.39930034982509e-05,6.2111801242236e-07,2.14178624973228e-07,3.55139295017192e-07,0.000295587010824313,8.35296637395588e-07,"Northern Appalachians",2.152,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L))"
"629",7442,0.803,17,0.019,0.003,8.05,0.022,"NLA12_IN-160",1,2012-07-25,"PROB",-85.76856768,41.32176444,"Region_5",8.10995549,"Yes","NATURAL",12.12058285,253.16,5120106,"NLA_IN-10108","UMW","Good","Fair","Good","Mesotrophic",104.451685436248,5.73284786178339e-05,1.35646462483044e-06,2.14178624973228e-07,5.48851637753842e-07,0.000670274771024147,1.57064324980367e-06,"Upper Midwest",6.056,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","MESOTROPHIC (2-7 ug/L))"
"630",7443,1.116,11,0.05,0.564,4.39,0.614,"NLA12_IN-172",1,2012-07-25,"PROB",-85.83056287,41.38935735,"Region_5",3.829073692,"No","NATURAL",73.51380345,252.87,4050001,"NLA_IN-10120","UMW","Good","Poor","Good","Mesotrophic",224.347036804766,7.96744484900407e-05,3.56964374955379e-06,4.02655814949668e-05,3.55139295017192e-07,0.000365528726061615,4.38352252445206e-05,"Upper Midwest",2.16,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","MESOTROPHIC (2-7 ug/L))"
"631",7444,0.616,32,0.026,0.004,6.37,0.03,"NLA12_IN-128",1,2012-07-26,"PROB",-85.69379508,41.28458229,"Region_5",4.906636023,"Yes","NATURAL",49.05708786,253.16,5120106,"NLA_IN-10076","UMW","Good","Good","Fair","Mesotrophic",42.5676389277861,4.39780109945028e-05,1.85621474976797e-06,2.85571499964304e-07,1.03313249459547e-06,0.000530391340549542,2.14178624973228e-06,"Upper Midwest",4.08,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L))"
"632",7446,0.705,45,0.0099,0.002,5,0.0119,"NLA12_IL-109",1,2012-07-25,"PROB",-89.95992399,39.44330979,"Region_5",51.36939535,"No","MAN_MADE",13.15251632,195.55,7130012,"NLA_IL-10037","TPL","Poor","Good","Good","Hypereutrophic",34.6437927204493,5.03319768687085e-05,7.06789462411651e-07,1.42785749982152e-07,1.45284257052487e-06,0.000416319733555371,8.49575212393803e-07,"Temperate Plains",33.92,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"633",7449,3.333,279,0.022,0.002,18.98,0.024,"NLA12_ND-193",1,2012-07-26,"PROB",-99.22730879,47.08352059,"Region_8",14.22247897,"No","NATURAL",45.10079929,550.62,10160002,"NLA_ND-10133","NPL","Poor","Poor","Poor","Hypereutrophic",26.4167836049548,0.000237952452345256,1.57064324980367e-06,1.42785749982152e-07,9.00762393725422e-06,0.00158034970857619,1.71342899978582e-06,"Northern Plains",81.12,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"634",7450,0.244,18,0.012,0,4.36,0.012,"NLA12_CT-107",1,2012-07-25,"PROB",-72.48613163,41.3389906,"Region_1",12.00907059,"Yes","MAN_MADE",32.98197277,52.68,1080205,"NLA_CT-10022","NAP","Fair","Good","Fair","Mesotrophic",29.9754802262044,1.74198614978225e-05,8.56714499892911e-07,0,5.8113702820995e-07,0.000363030807660283,8.56714499892911e-07,"Northern Appalachians",4.277333333,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L))"
"635",7451,1.369,357,0.043,0.003,16.96,0.046,"NLA12_SD-165",1,2012-07-26,"PROB",-99.73243077,44.32204695,"Region_8",41.84216115,"No","MAN_MADE",4.511253923,577.95,10140101,"NLA_SD-10139","NPL","Good","Fair","Poor","Oligotrophic",8.47976975403095,9.77368458627829e-05,3.06989362461626e-06,2.14178624973228e-07,1.15258843928307e-05,0.00141215653621982,3.28407224958949e-06,"Northern Plains",1.912,"HYPEREUTROPHIC (>100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"636",7453,0.221,15,0.01,0.003,2.14,0.013,"NLA12_GA-104",1,2012-07-25,"PROB",-84.64845153,34.13780782,"Region_4",6.518021597,"Yes","MAN_MADE",3511.416103,256.03,3150104,"NLA_GA-10010","SAP","Good","Good","Good","Mesotrophic",32.5799071966779,1.57778253730278e-05,7.13928749910759e-07,2.14178624973228e-07,4.84280856841625e-07,0.000178184845961699,9.28107374883987e-07,"Southern Appalachians",5.024,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L))"
"637",7455,0.55,40,0.0066,0.128,4.04,0.1346,"NLA12_VA-126",1,2012-07-26,"PROB",-78.96983242,38.55750724,"Region_3",581.6,"No","MAN_MADE",3.751079578,478.99,2070006,"NLA_VA-10051","SAP","Good","Poor","Poor","Eutrophic",30.4054563769901,3.92660812450917e-05,4.71192974941101e-07,9.13828799885771e-06,1.29141561824433e-06,0.000336386344712739,9.60948097379881e-06,"Southern Appalachians",16.32,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"638",7459,0.51,62,0.007,0.003,3.6,0.01,"NLA12_AL-114",1,2012-07-26,"PROB",-85.9316179,33.88200988,"Region_4",150.3432224,"No","MAN_MADE",18.10471487,171.04,3150106,"NLA_AL-10048","SAP","Good","Poor","Poor","Eutrophic",18.1897744894603,3.64103662454487e-05,4.99750124937531e-07,2.14178624973228e-07,2.00169420827872e-06,0.000299750208159867,7.13928749910759e-07,"Southern Appalachians",17.5,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"639",7460,1.993,366,0.027,0,18.64,0.027,"NLA12_SD-132",1,2012-07-26,"PROB",-101.643063,45.0770889,"Region_8",4.286270167,"No","MAN_MADE",22.23082519,726.45,10130306,"NLA_SD-10106","NPL","Good","Poor","Poor","Hypereutrophic",12.0413461618164,0.000142285999857214,1.92760762475905e-06,0,1.18164529069356e-05,0.00155203996669442,1.92760762475905e-06,"Northern Plains",33.6,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"640",7462,1.8,684,0.021,0.002,8.38,0.023,"NLA12_IA-102",1,2012-07-26,"PROB",-95.17250624,43.46131869,"Region_7",33.33269929,"Yes","NATURAL",20.67339419,437.09,10230003,"NLA_IA-10026","TPL","Poor","Poor","Poor","Hypereutrophic",5.81922610085935,0.000128507174983937,1.49925037481259e-06,1.42785749982152e-07,2.20832070719781e-05,0.000697751873438801,1.64203612479475e-06,"Temperate Plains",88,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"641",7463,0.4,15,0.01,0.05,4.9,0.06,"NLA12_ME-109",1,2012-07-25,"PROB",-69.23749986,44.85554819,"Region_1",9.081937449,"No","NATURAL",1887.921208,60.78,1030003,"NLA_ME-10024","NAP","Fair","Good","Fair","Mesotrophic",58.9681578220414,2.85571499964304e-05,7.13928749910759e-07,3.56964374955379e-06,4.84280856841625e-07,0.000407993338884263,4.28357249946455e-06,"Northern Appalachians",6.56,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L))"
"642",7466,0.316,25,0.017,0.002,3.19,0.019,"NLA12_RI-102",2,2012-07-25,"PROB",-71.48058008,41.56342191,"Region_1",8.836714195,"Yes","MAN_MADE",63.79548548,14.73,1090004,"NLA_RI-10026","NAP","Fair","Good","Fair","Mesotrophic",27.9509068076476,2.256014849718e-05,1.21367887484829e-06,1.42785749982152e-07,8.07134761402708e-07,0.000265611990008326,1.35646462483044e-06,"Northern Appalachians",5.568,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L))"
"643",7471,0.93,74,0.038,0.002,9.14,0.04,"NLA12_MT-160",1,2012-07-26,"PROB",-110.6921749,46.04062349,"Region_8",8.443021761,"No","MAN_MADE",96.6656787,1556.15,10070003,"NLA_MT-10160","NPL","Good","Fair","Fair","Hypereutrophic",27.790736541131,6.63953737417006e-05,2.71292924966088e-06,1.42785749982152e-07,2.38911889375202e-06,0.000761032472939217,2.85571499964304e-06,"Northern Plains",30.312,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"644",7472,0.16,28,0.0054,0.002,2.13,0.0074,"NLA12_MT-156",1,2012-07-26,"PROB",-110.7383363,46.6246241,"Region_8",8.443021761,"No","MAN_MADE",150.7199749,1672.89,10030103,"NLA_MT-10156","NPL","Good","Good","Good","Oligotrophic",12.6360338190089,1.14228599985721e-05,3.8552152495181e-07,1.42785749982152e-07,9.03990932771033e-07,0.000177352206494588,5.28307274933962e-07,"Northern Plains",1.346666667,"EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"645",7475,0.628,234,0.013,0.042,6.1,0.055,"NLA12_AZ-107",1,2012-07-26,"PROB",-109.363087,34.3606808,"Region_9",11.19040339,"No","MAN_MADE",529.2331386,1822,15020001,"NLA_AZ-10020","XER","Good","Fair","Poor","Eutrophic",5.93461588337211,4.48347254943957e-05,9.28107374883987e-07,2.99850074962519e-06,7.55478136672935e-06,0.000507910074937552,3.92660812450917e-06,"Xeric",10.42,"HYPEREUTROPHIC (>100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"646",7476,0.061,11,0.0092,0.017,1.29,0.0262,"NLA12_CO-125",1,2012-07-26,"PROB",-106.3916958,39.22067903,"Region_8",329.2857143,"Yes","NATURAL",1.638010034,2959.99,11020001,"NLA_CO-10064","WMT","Good","Good","Good","Oligotrophic",12.2626964561745,4.35496537445563e-06,6.56814449917898e-07,1.21367887484829e-06,3.55139295017192e-07,0.000107410491257286,1.87049332476619e-06,"Western Mountains",1.264,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"647",7477,0.053,15,0.0024,0.015,0.6,0.0174,"NLA12_ID-142",1,2012-07-27,"PROB",-114.8891906,43.99802567,"Region_10",12.10496977,"No","NATURAL",5.646490065,2164.74,17060201,"NLA_ID-10092","WMT","Good","Good","Good","Oligotrophic",7.81328091142048,3.78382237452702e-06,1.71342899978582e-07,1.07089312486614e-06,4.84280856841625e-07,4.99583680266445e-05,1.24223602484472e-06,"Western Mountains",0.112685714,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"648",7478,0.033,9,0.0047,0.009,0.7,0.0137,"NLA12_ID-158",1,2012-07-26,"PROB",-114.9661056,44.10981036,"Region_10",12.10496977,"No","NATURAL",9.078302308,2494.5,17060201,"NLA_ID-10107","WMT","Good","Good","Good","Oligotrophic",8.10812170053069,2.3559648747055e-06,3.35546512458057e-07,6.42535874919683e-07,2.90568514104975e-07,5.82847626977519e-05,9.7808238737774e-07,"Western Mountains",0.248171429,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"649",7479,0.038,13,0.0095,0.007,1.11,0.0165,"NLA12_ID-215",1,2012-07-25,"PROB",-114.8776554,43.97945187,"Region_10",5.355105547,"No","NATURAL",158.2617731,2133.65,17060201,"NLA_ID-10164","WMT","Good","Good","Good","Oligotrophic",6.46381729972376,2.71292924966088e-06,6.78232312415221e-07,4.99750124937531e-07,4.19710075929408e-07,9.24229808492923e-05,1.17798243735275e-06,"Western Mountains",0.717714286,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"650",7482,3.68,839,0.034,0,19.09,0.034,"NLA12_ND-129",1,2012-07-27,"PROB",-100.1527425,46.71384398,"Region_8",15.3598521,"No","NATURAL",1218.852908,521.91,10130103,"NLA_ND-10069","NPL","Good","Poor","Poor","Hypereutrophic",9.69917256190907,0.000262725779967159,2.42735774969658e-06,0,2.70874425926749e-05,0.0015895087427144,2.42735774969658e-06,"Northern Plains",283.2,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"651",7483,0.601,95,0.0078,0.002,3.8,0.0098,"NLA12_TX-114",1,2012-07-26,"PROB",-96.71957959,32.83672651,"Region_6",57.13150156,"Yes","MAN_MADE",427.1516658,139.59,12030105,"NLA_TX-10076","SPL","Good","Good","Poor","Hypereutrophic",13.9894195464659,4.29071178696366e-05,5.56864424930392e-07,1.42785749982152e-07,3.06711209333029e-06,0.000316402997502082,6.99650174912544e-07,"Southern Plains",57,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"652",7490,0.694,124,0.01,0.002,5.83,0.012,"NLA12_NY-0108",1,2012-07-27,"PROB",-73.67007006,41.33989604,"Region_2",2058.828785,"Yes","NATURAL",4.448670045,68.26,2030101,"NLA_NY-10030","NAP","Fair","Poor","Poor","Hypereutrophic",12.3761798977309,4.95466552438067e-05,7.13928749910759e-07,1.42785749982152e-07,4.00338841655743e-06,0.000485428809325562,8.56714499892911e-07,"Northern Appalachians",41.6,"HYPEREUTROPHIC (>100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"653",7496,1.013,17,0.015,0.002,10.57,0.017,"NLA12_TX-205",1,2012-07-27,"PROB",-95.58166196,29.12694253,"Region_6",22.92651159,"Yes","MAN_MADE",80.02414006,6.69,12070104,"NLA_TX-10184","CPL","Poor","Poor","Good","Eutrophic",131.767817368517,7.23209823659599e-05,1.07089312486614e-06,1.42785749982152e-07,5.48851637753842e-07,0.000880099916736053,1.21367887484829e-06,"Coastal Plains",7.466666667,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"654",7497,0.088,18,0.0045,0.043,0.76,0.0475,"NLA12_WY-120",1,2012-07-29,"PROB",-109.845187,43.29630511,"Region_8",23.96943009,"No","NATURAL",182.0558458,2428.03,14040101,"NLA_WY-10068","WMT","Fair","Good","Good","Mesotrophic",10.8108289340409,6.28257299921468e-06,3.21267937459841e-07,3.06989362461626e-06,5.8113702820995e-07,6.32805995004163e-05,3.3911615620761e-06,"Western Mountains",2.356,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L))"
"655",7498,0.044,15,0.0026,0.003,0.77,0.0056,"NLA12_WY-117",1,2012-07-26,"PROB",-109.0932442,42.73351246,"Region_8",41.73986963,"No","NATURAL",13.02859777,3200.37,10080003,"NLA_WY-10065","WMT","Fair","Good","Good","Eutrophic",6.48649736042455,3.14128649960734e-06,1.85621474976797e-07,2.14178624973228e-07,4.84280856841625e-07,6.41132389675271e-05,3.99800099950025e-07,"Western Mountains",14.08,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"656",7499,0.05,12,0.0024,0.002,1.11,0.0044,"NLA12_WY-103",1,2012-07-28,"PROB",-109.8038839,42.94833295,"Region_8",25.31266838,"No","NATURAL",2045.331917,2261,14040102,"NLA_WY-10015","XER","Good","Good","Good","Oligotrophic",9.21377465969396,3.56964374955379e-06,1.71342899978582e-07,1.42785749982152e-07,3.874246854733e-07,9.24229808492923e-05,3.14128649960734e-07,"Xeric",0.54,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"657",7501,1.019,153,0.0097,0,4.86,0.0097,"NLA12_MS-101",2,2012-07-27,"PROB",-91.3744959,31.70540961,"Region_4",181.7692234,"Yes","NATURAL",41.31889755,16.5,8060204,"NLA_MS-10003","CPL","Poor","Poor","Poor","Hypereutrophic",14.727586475652,7.27493396159063e-05,6.92510887413436e-07,0,4.93966473978457e-06,0.00040466278101582,6.92510887413436e-07,"Coastal Plains",80.8,"HYPEREUTROPHIC (>100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"658",7503,0.506,37,0.0067,0,7.09,0.0067,"NLA12_MS-112",1,2012-07-29,"PROB",-88.51092696,33.59308863,"Region_4",639.2,"No","MAN_MADE",2.959573404,63.75,3160101,"NLA_MS-10029","CPL","Poor","Good","Good","Mesotrophic",30.2411025587361,3.61247947454844e-05,4.78332262440208e-07,0,1.19455944687601e-06,0.000590341382181515,4.78332262440208e-07,"Coastal Plains",6.348,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L))"
"659",7504,6.188,1689,1.72,0.024,9.61,1.744,"NLA12_MS-125",1,2012-07-28,"PROB",-89.02325769,32.3095501,"Region_4",639.2,"No","MAN_MADE",1.917795647,96.22,3170001,"NLA_MS-10042","CPL","Fair","Poor","Poor","Hypereutrophic",8.10157550183819,0.000441779110444778,0.000122795744984651,1.71342899978582e-06,5.4530024480367e-05,0.000800166527893422,0.000124509173984436,"Coastal Plains",217.6,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"660",7512,1.223,346,0.062,0.002,13.36,0.064,"NLA12_SD-212",1,2012-07-27,"PROB",-100.4923803,45.09124999,"Region_8",148.3322364,"No","MAN_MADE",3.620381011,569.78,10130105,"NLA_SD-10185","NPL","Good","Fair","Poor","Oligotrophic",7.81626340495194,8.73134861140858e-05,4.4263582494467e-06,1.42785749982152e-07,1.11707450978135e-05,0.00111240632805995,4.56914399942886e-06,"Northern Plains",0.334,"HYPEREUTROPHIC (>100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"661",7518,2.085,88,0.035,0.002,24.46,0.037,"NLA12_ND-103",1,2012-07-30,"PROB",-99.63065416,47.0742784,"Region_8",219.5959167,"No","NATURAL",12.91514756,534.11,10130103,"NLA_ND-10046","NPL","Good","Poor","Poor","Eutrophic",52.3928731785325,0.000148854144356393,2.49875062468766e-06,1.42785749982152e-07,2.84111436013753e-06,0.00203663613655287,2.64153637466981e-06,"Northern Plains",19.15,"EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","EUTROPHIC (7 to 30 ug/L)"
"662",7520,0.343,20,0.017,0.038,3.17,0.055,"NLA12_VT-103",1,2012-07-30,"PROB",-73.36140792,44.67386066,"Region_1",22.5834189,"Yes","NATURAL",107359.9005,28.85,2010008,"NLA_VT-10009","NAP","Good","Good","Fair","Mesotrophic",37.9238964993003,2.4487756121939e-05,1.21367887484829e-06,2.71292924966088e-06,6.45707809122167e-07,0.000263946711074105,3.92660812450917e-06,"Northern Appalachians",3.394285714,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L))"
