UID,SITE_ID,YEAR,VISIT_NO,DATE_COL,LAT_DD83,LON_DD83,XCOORD,YCOORD,AG_ECO3_NM,AG_ECO9_NM,MISS_BASIN_NM,MAJ_BAS_NM,FS_EW,EPA_REG,STRAH_CAT,NARS_OWN,NRS13_EVAL,NRS13_MDC,NRS13_PNL,NRS13_SF,NRS13_STRA,NRS13_TNT,NRS13_URBN,NRS13_VST,WGT_EXT_SP,ANC_COND,ANC,DOC,PH,SAL_COND,COND,NTL_COND,NTL_UG_L,PTL_COND,PTL,BENT_MMI_COND,MMI_BENT,OE_SCORE,OE_COND,INSTRMCVR_COND,L_XFC_NAT,BEDSED_COND,LRBS_USE,RIPDIST_COND,W1_HALL,RIPVEG_COND,L_XCMGW,FISH_MMI_COND,MMI_FISH,ENT_1X_CCE_100ML,ENT_1X_STV_COND,MICX_COND,MICX_RESULT,MICX_MDL,MICX_RL,MICX_FLAG,HG_COND,MERCURY_RESULT,MERCURY_MDL,MERCURY_RL,MERCURY_FLAG,MERCURY_DATA_FLAG,MERCURY_COMMENT,PUBLICATION_DATE
1003971,SCSS-1057,2014,1,7/16/2014,34.66773,-82.10745,1258454,-225006.3,Eastern Highlands,Southern Appalachians,,South-Atlantic Region,,Region_4,SmallStreams,Private,Target_Sampled,SC_SmallStreams_SAP,Base_NewSmallStreams,Include,SC,Target,NonUrban,1,783.5991864,None,558.96,1.59,7.7,Good,66.9,Fair,269,Poor,108,Fair,35.9,0.623186408,O/E<0.8,Fair,-0.869666232,Poor,-1.922148464,Low,0,Good,0.153745593,Good,64.36,4470.379826,Above Human Health Threshold,Not Detected,,0.1,,ND,Not Assessed,158,3.98,22,,OW_1,Reason for setting as Not Assessed: Exclude - non-target species and does not meet length criterion,4/29/2019
1003972,INR9-0902,2014,1,7/16/2014,38.83491,-86.52326,813617.3,190221,Eastern Highlands,Southern Appalachians,Ohio Region,Ohio-Tennessee Region,,Region_5,RiversOther,Private,Target_Sampled,IN_Rivers_IN_6th,Base_09River_RVT,Include,IN,Target,Urban,2,303.8487472,None,3613.58,3.2,8.36,Good,465,Poor,1925,Poor,197,Fair,35.15,0.538651761,O/E<0.8,Good,-0.44096436,Poor,-2.493959037,Moderate,1.060640909,Good,0.110819192,Poor,26.75,707.886106,Below Human Health Threshold,<= 8 ug/L,0.148,,0.15,L,Exceeds 300 ng Hg/g ww,554,2.74,15.2,,,,4/29/2019
1003973,NELS-1082,2014,1,7/16/2014,41.46241,-97.68192,-139422.2,445206.1,Plains and Lowlands,Southern Plains,Lower Missouri Region,Missouri Region,,Region_7,LargeStreams,Private,Target_Sampled,NE_LargeStreams_SPL,Base_NewLargeStreams,Include,NE,Target,NonUrban,1,538.9521536,None,5051.16,1.17,8.25,Good,554,Poor,6538,Poor,515.4,Poor,9.1,0.776028136,O/E<0.8,Good,-0.373006768,Good,-1.591529813,Moderate,0.401531818,Good,-0.178963129,Poor,25.44,1279.211269,Below Human Health Threshold,<= 8 ug/L,0.123,,0.15,L,Does Not Exceed 300 ng Hg/g ww,125,3.69,20.4,,,,4/29/2019
1003974,GARM-1001,2014,1,7/15/2014,32.61633,-83.54926,1158575,-470293.9,Plains and Lowlands,Coastal Plains,,South-Atlantic Region,,Region_4,RiversMajor,Private,Target_Sampled,GA_RiversMajor_CPL,Base_NewRiversMajor,Include,GA,Target,NonUrban,1,179.0249506,None,636.94,2.6,7.65,Good,162.7,Fair,914,Poor,109,Good,69.47,1.350528931,O/E>=0.9,Good,-0.302612127,Good,-1.740956952,Low,0,Good,0.140736529,Poor,37.91,952.4759858,Below Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,140,2.7,14.9,,,,4/29/2019
1003975,MTR9-0911,2014,1,7/16/2014,47.90948,-113.8707,-1338636,1287628,West,Western Mountains,,Pacific Northwest Region,,Region_8,RiversOther,Private,Target_Sampled,MT_Rivers_MT_5th,Base_09River,Include,MT,Target,NonUrban,1,203.0509065,None,1421.86,0.93,8.08,Good,142.4,Good,83,Good,13,Poor,28.58,0.507328267,O/E<0.8,Good,-0.253578118,Good,0.202428035,Moderate,0.697004545,Fair,-0.511834012,Not Assessed,,486.8688229,Below Human Health Threshold,<= 8 ug/L,0.175,,,,Not Assessed,,,,,,,4/29/2019
1003976,ORS9-0931,2014,1,7/15/2014,43.09695,-122.4115,-2111272,922030.1,West,Western Mountains,,Pacific Northwest Region,West,Region_10,SmallStreams,USFS,Target_Sampled,OR_Streams_OR_1st,Base_09Stream_RVT,Include,OR,Target,NonUrban,2,2031.4206,None,413.19,0.78,7.36,Good,40.5,Good,58,Fair,20,Good,69.1,1.159426561,O/E>=0.9,Poor,-0.795880017,Good,-0.952495693,Moderate,1.151522727,Poor,-0.552137517,Good,86.55,241.4130394,Below Human Health Threshold,Not Detected,,0.1,,ND,Not Assessed,,,,,,,4/29/2019
1003977,ORS9-0936,2014,1,7/16/2014,43.10118,-122.8297,-2143687,931846.9,West,Western Mountains,,Pacific Northwest Region,West,Region_10,SmallStreams,USFS,Target_Sampled,OR_Streams_OR_1st,Base_09Stream,Include,OR,Target,NonUrban,1,2031.4206,None,797.39,0.7,7.88,Good,95.2,Good,56,Poor,44,Good,85.97,1.398609023,O/E>=0.9,Good,-0.111463125,Good,-0.408315633,Moderate,0.6667,Good,0.154091838,Good,87.69,72.82899215,Below Human Health Threshold,Not Detected,,0.1,,ND,Not Assessed,,,,,,,4/29/2019
1003978,SDLS-1118,2014,1,7/16/2014,44.56442,-103.5312,-596250.3,814078.3,Plains and Lowlands,Northern Plains,Upper Missouri Region,Missouri Region,,Region_8,LargeStreams,Private,Target_Sampled,SD_LargeStreams_NPL,Base_NewLargeStreams,Include,SD,Target,NonUrban,1,256.5081405,None,3388.51,1.73,8.42,Fair,1035,Good,554,Good,25.6,Good,60.8,1.18071025,O/E>=0.9,Poor,-1.256062854,Good,-0.61580571,Moderate,1.196981818,Good,-0.452001662,Fair,38.45,1391.780491,Above Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,194,3.54,19.6,,,,4/29/2019
1003979,TXSS-1224,2014,1,7/16/2014,33.01654,-96.81408,-75585.9,-501322.9,Plains and Lowlands,Southern Plains,,Rio Grande-Texas-Gulf Region,,Region_6,SmallStreams,Private,Target_Sampled,TX_SmallStreams_SPL,Base_NewSmallStreams,Include,TX,Target,Urban,1,219.9249634,None,2082.72,3.71,8.18,Good,498,Good,506,Good,26,Good,50.28,1.497520128,O/E>=0.9,Good,-0.577499695,Good,1.351798762,Moderate,1.204568182,Good,-0.038255409,Good,60.94,137461.3764,Above Human Health Threshold,Not Detected,,0.1,,ND,Exceeds 300 ng Hg/g ww,312,4.38,24.3,,,,4/29/2019
1003980,WYRM-1004,2014,1,7/16/2014,42.24723,-104.6466,-707827.4,564000.8,Plains and Lowlands,Southern Plains,Lower Missouri Region,Missouri Region,,Region_8,RiversMajor,Private,Target_Sampled,WY_RiversMajor_SPL,Base_NewRiversMajor,Include,WY,Target,NonUrban,1,32.2036108,None,2521.07,5.15,8.28,Good,520,Fair,700,Poor,192.4,Good,37.58,0.983392517,O/E>=0.9,Good,-0.892173573,Fair,-1.831839943,Moderate,0.878827273,Good,-0.417110589,Good,56.02,,Below Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,68.1,3.83,21.2,,,,4/29/2019
1003981,ILRO-1019,2014,1,7/15/2014,42.31862,-90.23431,471869.8,554079.9,Plains and Lowlands,Upper Midwest,Upper Mississippi Region,Upper Mississippi Region,,Region_5,RiversOther,Private,Target_Sampled,IL_RiversOther_UMW,Base_NewRiversOther,Include,IL,Target,NonUrban,1,27.51383102,None,5284.44,2.06,8.31,Fair,612,Poor,6175,Poor,97.3,Poor,18.83,1.357459905,O/E>=0.9,Good,-0.577499695,Poor,-2.351309325,Moderate,0.575786364,Good,0.043987098,Not Assessed,,549.9917057,Below Human Health Threshold,<= 8 ug/L,0.395,,,,Does Not Exceed 300 ng Hg/g ww,170,2.89,16,,,,4/29/2019
1003983,MES9-0910,2014,1,7/15/2014,46.97556,-69.37838,2008339,1341352,Eastern Highlands,Northern Appalachians,,New England Region,,Region_1,SmallStreams,Private,Target_Sampled,ME_Streams_CMMRV_1s,Base_09Stream_RVT,Include,ME,Target,NonUrban,2,8925.121129,None,544.31,6.83,7.59,Good,60,Fair,424,Poor,37.8,Good,64.75,1.02539253,O/E>=0.9,Good,0.054995862,Good,-0.630691378,Low,0,Good,0.122885799,Good,69.41,194.6663116,Below Human Health Threshold,Not Detected,,0.1,,ND,Not Assessed,,,,,,,4/29/2019
1003985,MSS9-0914,2014,1,7/16/2014,31.00027,-91.0395,472092.3,-713966.4,Plains and Lowlands,Coastal Plains,Lower Mississippi Region,Lower Mississippi Region,,Region_4,LargeStreams,Private,Target_Sampled,MS_Streams_MS_1st2n,Base_09Stream,Include,MS,Target,NonUrban,1,772.8069242,None,266.17,1.83,7.14,Good,54.9,Good,436,Fair,94.5,Good,55.27,0.966899106,O/E>=0.9,Fair,-0.608423395,Good,-1.645439125,Moderate,0.643940909,Good,0.163337595,Good,59.5,3481.602047,Above Human Health Threshold,Not Detected,,0.1,,ND,Not Assessed,358,3.96,21.9,,OW_1,Reason for setting as Not Assessed: Exclude - does not meet length criterion,4/29/2019
1003986,UTS9-0932,2014,1,7/16/2014,41.79318,-113.837,-1463099,618698.2,West,Xeric,,Great Basin Region,,Region_8,LargeStreams,Private,Target_Sampled,UT_Streams_UT_3rd,Base_09Stream,Include,UT,Target,NonUrban,1,463.4159328,None,3612.66,1.53,8.35,Good,464,Good,194,Poor,103.2,Poor,32.38,0.840094059,O/E<0.9,Good,-0.039875308,Poor,-3.299959878,High,1.83335,Good,-0.226978598,Poor,65.12,598.1216537,Below Human Health Threshold,<= 8 ug/L,0.116,,0.15,L,Not Assessed,,,,,,,4/29/2019
1003988,DES9-0905,2014,1,7/16/2014,38.5426015,-75.52310131,1754353.995,306597.156,Plains and Lowlands,Coastal Plains,,Mid-Atlantic Region,,Region_3,LargeStreams,State,Target_Sampled,DE_Streams_DE_2nd3r,Base_09Stream_RVT,Include,DE,Target,NonUrban,2,55.09031166,None,552.85,8.07,7.29,Good,120.8,Poor,2451,Poor,139.6,Fair,43.22,0.845683736,O/E<0.9,Good,-0.017728767,Fair,-2.145775587,Low,0,Fair,0.060612003,Not Assessed,,2382.855247,Above Human Health Threshold,<= 8 ug/L,0.327,,,,Not Assessed,,,,,,,4/29/2019
1003989,MTLS-1145,2014,1,7/17/2014,46.87538,-113.9796,-1368187,1176925,West,Western Mountains,,Pacific Northwest Region,,Region_8,LargeStreams,Private,Target_Sampled,MT_LargeStreams_WMT,Base_NewLargeStreams,Include,MT,Target,Urban,1,401.9212597,None,332.4,1,7.54,Good,35.1,Good,86,Good,13.4,Good,60.58,0.957473343,O/E>=0.9,Good,0.009952814,Good,0.474368711,High,1.810663636,Good,0.072884612,Poor,61.14,931.7720562,Below Human Health Threshold,<= 8 ug/L,0.107,,0.15,L,Not Assessed,24.4,3.31,18.3,,OW_1,Reason for setting as Not Assessed: Exclude - does not meet length criterion,4/29/2019
1003990,GAR9-0911,2014,1,7/16/2014,33.17345556,-83.82379567,1125227.376,-411947.639,Eastern Highlands,Southern Appalachians,,South-Atlantic Region,,Region_4,RiversMajor,Private,Target_Sampled,GA_Rivers_GA_6th,Base_09River,Include,GA,Target,NonUrban,1,137.6059464,None,627,2.3,7.74,Good,116.6,Poor,924,Fair,22.5,Fair,36.22,0.534297157,O/E<0.8,Good,-0.213055085,Poor,-1.242936633,Low,0.272740909,Good,0.179303657,Poor,42.15,286.6620614,Below Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,106,2.25,12.5,,,,4/29/2019
1003991,INRO-1026,2014,1,7/17/2014,39.26175,-86.79816,785465.9,235517.5,Eastern Highlands,Southern Appalachians,Ohio Region,Ohio-Tennessee Region,,Region_5,RiversOther,Private,Target_Sampled,IN_RiversOther_SAP,Base_NewRiversOther,Include,IN,Target,NonUrban,1,176.7342767,None,3739.46,3.48,8.36,Fair,828,Poor,2463,Poor,205.6,Poor,21.95,0.776511008,O/E<0.8,Fair,-0.697000411,Poor,-1.53593903,Moderate,1.159131818,Good,0.10504545,Poor,23.9,621.9325625,Below Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,102,1.78,9.84,,,,4/29/2019
1003992,ILSS-1120,2014,1,7/17/2014,42.26657,-90.30543,466404.8,547919.1,Plains and Lowlands,Upper Midwest,Upper Mississippi Region,Upper Mississippi Region,,Region_5,SmallStreams,Private,Target_Sampled,IL_SmallStreams_UMW,Base_NewSmallStreams,Include,IL,Target,NonUrban,1,85.45400031,None,6330.25,2.56,8.31,Fair,658,Poor,1841,Poor,169.2,Poor,14.47,1.384561663,O/E>=0.9,Good,-0.489942687,Good,-1.465908837,Moderate,0.984166667,Good,-0.014910493,Good,40.66,2947.288571,Above Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,120,3.51,19.5,,,,4/29/2019
1003993,NVLS-1074,2014,1,7/16/2014,41.58071,-115.3591,-1591103,619836.3,West,Xeric,,Great Basin Region,,Region_9,LargeStreams,BLM,Target_Sampled,NV_LargeStreams_XER,Base_NewLargeStreams,Include,NV,Target,NonUrban,1,51.41864974,None,830.92,2.5,7.77,Good,87.8,Good,190,Fair,84.5,Fair,43.33,0.783402287,O/E<0.8,Fair,-0.766081332,Good,-0.510742102,Low,0.181827273,Good,-0.024463756,Fair,70.45,1046.602924,Below Human Health Threshold,Not Detected,,0.1,,ND,Not Assessed,,,,,,,4/29/2019
1003994,NDLS-1064,2014,1,7/17/2014,46.78429,-102.6111,-506389.9,1054647,Plains and Lowlands,Northern Plains,Upper Missouri Region,Missouri Region,,Region_8,LargeStreams,Private,Target_Sampled,ND_LargeStreams_NPL,Base_NewLargeStreams,Include,ND,Target,NonUrban,1,95.81618452,None,6464.55,12.35,8.34,Fair,1932,Poor,1464,Fair,75.1,Fair,49.57,0.899157373,O/E<0.9,Good,-0.204435948,Good,-1.084431459,High,1.560609091,Fair,-0.915911421,Fair,42.98,564.6479652,Below Human Health Threshold,<= 8 ug/L,0.11,,0.15,L,Does Not Exceed 300 ng Hg/g ww,216,1.65,9.16,,,,4/29/2019
1003998,MDLS-1039,2014,1,7/17/2014,39.40693,-79.4119,1408153,336941.6,Eastern Highlands,Southern Appalachians,Ohio Region,Ohio-Tennessee Region,,Region_3,LargeStreams,Private,Target_Sampled,MD_LargeStreams_SAP,Base_NewLargeStreams,Include,MD,Target,Urban,1,278.0763364,None,965.64,4.14,7.79,Good,218,Poor,1078,Poor,96.9,Poor,18.65,0.559983502,O/E<0.8,Fair,-0.322475999,Fair,-0.544290858,High,1.7273,Poor,0.046211288,Poor,41.59,1305.542484,Above Human Health Threshold,<= 8 ug/L,0.105,,0.15,L,Does Not Exceed 300 ng Hg/g ww,216,3.88,21.5,,,,4/29/2019
1003999,MER9-0902,2014,1,7/16/2014,47.15428,-68.94424,2034655,1369576,Eastern Highlands,Northern Appalachians,,New England Region,,Region_1,RiversOther,Private,Target_Sampled,ME_Rivers_ME_6th+,Base_09River_RVT,Include,ME,Target,NonUrban,2,46.99042984,None,568.56,7.46,7.76,Good,64.6,Good,263,Good,9.1,Good,78.02,1.059375831,O/E>=0.9,Good,-0.350311193,Good,0.829217964,Moderate,0.578672511,Good,-0.010085231,Fair,47.53,701.3335612,Below Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,180,0.579,3.21,,,,4/29/2019
1004000,MSLS-1037,2014,1,7/17/2014,31.58623,-90.81035,490320,-647697.5,Plains and Lowlands,Coastal Plains,Lower Mississippi Region,Lower Mississippi Region,East,Region_4,LargeStreams,USFS,Target_Sampled,MS_LargeStreams_CPL,Base_NewLargeStreams,Include,MS,Target,NonUrban,1,1975.27114,None,224.46,1.63,7.1,Good,50.3,Good,115,Good,33.2,Good,64.75,0.962322911,O/E>=0.9,Fair,-0.727525465,Good,-1.191944297,Low,0,Good,-0.02082425,Good,79.5,6666.948012,Above Human Health Threshold,Not Detected,,0.1,,ND,Not Assessed,420,3.61,20,,OW_1,Reason for setting as Not Assessed: Exclude - does not meet length criterion,4/29/2019
1004001,WIR9-0914,2014,1,7/16/2014,43.56469,-89.65428,509984.4,696002.5,Plains and Lowlands,Upper Midwest,Upper Mississippi Region,Upper Mississippi Region,,Region_5,RiversMajor,Private,Target_Sampled,WI_Rivers_WI_6th,Base_09River,Include,WI,Target,NonUrban,1,128.1128647,None,1144.9686,11,8.16,Good,181,Poor,1640,Poor,115,Poor,20.97,0.599614348,O/E<0.8,Good,-0.795880017,Fair,-0.789402556,Moderate,0.750027273,Fair,-0.230320626,Poor,24.59,2533.820795,Above Human Health Threshold,<= 8 ug/L,1.385,,,,Exceeds 300 ng Hg/g ww,388,2.8,15.5,,,,4/29/2019
1004002,WIRM-1004,2014,1,7/17/2014,43.56689,-89.69697,506542.2,696019.4,Plains and Lowlands,Upper Midwest,Upper Mississippi Region,Upper Mississippi Region,,Region_5,RiversMajor,Private,Target_Sampled,WI_RiversMajor_UMW,Base_NewRiversMajor,Include,WI,Target,NonUrban,1,76.61839278,None,1025.0766,11.4,7.99,Good,176,Poor,1670,Poor,121,Poor,19.22,0.599614348,O/E<0.8,Fair,-0.976934698,Poor,-1.466710233,Moderate,0.7576,Fair,-0.291463221,Poor,25.12,2481.388667,Above Human Health Threshold,<= 8 ug/L,2.907,,,,Exceeds 300 ng Hg/g ww,462,3.58,19.8,,,,4/29/2019
1004003,WYR9-0908,2014,1,7/17/2014,44.69584,-106.3383,-816138.6,849512.3,Plains and Lowlands,Northern Plains,Upper Missouri Region,Missouri Region,,Region_8,RiversOther,Private,Target_Sampled,WY_Rivers_WY_5th,Base_09River,Include,WY,Target,NonUrban,1,171.6091515,None,2025.32,4.32,8.41,Good,444,Good,319,Good,48.6,Good,70.17,1.282137926,O/E>=0.9,Good,-0.493003268,Good,0.508874367,Moderate,0.5682,Good,-0.319376097,Good,55.65,671.7973121,Below Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,129,0.6,3.32,,,,4/29/2019
1004004,WYS9-0937,2014,1,7/17/2014,44.03177,-106.6561,-849408.3,778747.9,Plains and Lowlands,Northern Plains,Upper Missouri Region,Missouri Region,,Region_8,LargeStreams,State,Target_Sampled,WY_Streams_WY_4th,Base_09Stream,Include,WY,Target,NonUrban,2,266.8314989,None,4648.45,8.7,8.1,Poor,2860,Fair,644,Good,43.5,Poor,42.13,1.299093129,O/E>=0.9,Good,-0.54101897,Poor,-2.089666619,Moderate,0.924254545,Good,-0.489942687,Poor,32.75,833.0525273,Below Human Health Threshold,<= 8 ug/L,0.17,,,,Does Not Exceed 300 ng Hg/g ww,107,4.32,23.9,,,,4/29/2019
1004006,WVRO-1007,2014,1,7/16/2014,37.78563,-80.9076,1311045,136336.2,Eastern Highlands,Southern Appalachians,Ohio Region,Ohio-Tennessee Region,,Region_3,RiversOther,NPS,Target_Sampled,WV_RiversOther_SAP,Base_NewRiversOther,Include,WV,Target,NonUrban,1,608.5474335,None,1182.71,1.83,8.12,Good,175,Fair,424,Poor,45.6,Good,68.68,1.044382618,O/E>=0.9,Good,-0.267971962,Good,1.194160206,Moderate,1.43185,Good,0.133538908,Not Assessed,,1133.058957,Below Human Health Threshold,<= 8 ug/L,0.109,,0.15,L,Not Assessed,66.4,4.24,23.5,,OW_1,Reason for setting as Not Assessed: Exclude - does not meet length criterion,4/29/2019
1004007,MTLS-1142,2014,1,7/17/2014,45.93953,-110.5225,-1123204,1029351,Plains and Lowlands,Northern Plains,Upper Missouri Region,Missouri Region,,Region_8,LargeStreams,Private,Target_Sampled,MT_LargeStreams_NPL,Base_NewLargeStreams,Include,MT,Target,NonUrban,1,196.4656158,None,1467.57,0.82,8.26,Good,151.7,Good,148,Good,17.4,Good,89.83,0.839314831,O/E<0.9,Good,-0.521564691,Good,-0.622407221,High,3.083404545,Good,0.067425941,Good,62.66,119.5446614,Below Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,21.7,1.81,10,,,,4/29/2019
1004008,SCS9-0923,2014,1,7/17/2014,34.82653,-80.81527,1371726,-189569.3,Eastern Highlands,Southern Appalachians,,South-Atlantic Region,,Region_4,LargeStreams,Private,Target_Sampled,SC_Streams_SC_3rd4t,Base_09Stream,Include,SC,Target,NonUrban,1,1386.637281,None,693.82,7.43,7.6,Good,96.8,Poor,771,Poor,194.9,Poor,8.32,0.417049607,OE<0.5,Good,-0.677780705,Not Assessed,,Low,0.257581818,Good,0.15026788,Poor,44.98,1015.784563,Below Human Health Threshold,Not Detected,,0.1,,ND,Not Assessed,151,3.78,20.9,,OW_1,Reason for setting as Not Assessed: Exclude - does not meet length criterion,4/29/2019
1004009,WAR9-0907,2014,1,7/16/2014,47.84358,-121.6946,-1914529,1414531,West,Western Mountains,,Pacific Northwest Region,,Region_10,RiversOther,Local Government,Target_Sampled,WA_Rivers_WA_5th+,Base_09River,Include,WA,Target,Urban,1,128.5512512,None,200.02,0.53,7.27,Good,24.7,Good,60,Good,7.5,Fair,38.47,1.016756235,O/E>=0.9,Poor,-0.976934698,Good,0.34569834,Moderate,0.878818182,Good,0.133538908,Not Assessed,,142.3305984,Below Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,37.6,2.52,14,,,,4/29/2019
1004010,NYR9-0905,2014,1,7/18/2014,43.24866,-73.74077,1782094,853354.4,Eastern Highlands,Northern Appalachians,,Mid-Atlantic Region,,Region_2,RiversMajor,Private,Target_Sampled,NY_Rivers_NY_6th,Base_09River,Include,NY,Target,NonUrban,1,54.60396817,None,284.78,3.4,7.45,Good,67.9,Good,293,Good,13.5,Poor,23.07,0.46845825,OE<0.5,Good,-0.236231784,Good,2.196238268,High,1.86549329,Good,0.089664305,Poor,22.46,394.9351747,Below Human Health Threshold,Not Detected,,0.1,,ND,Exceeds 300 ng Hg/g ww,842,2.66,14.7,,,,4/29/2019
1004011,ILSS-1124,2014,1,7/18/2014,42.3148,-89.98587,492203.1,554913,Plains and Lowlands,Upper Midwest,Upper Mississippi Region,Upper Mississippi Region,,Region_5,SmallStreams,Private,Target_Sampled,IL_SmallStreams_UMW,Base_NewSmallStreams,Include,IL,Target,NonUrban,1,85.45400031,None,5493.86,2.11,8.4,Fair,608,Poor,4381,Poor,119,Poor,18.53,1.101506434,O/E>=0.9,Good,-0.521564691,Good,-0.60502015,Low,0.250004545,Good,-0.053056729,Good,54.7,1081.767427,Below Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,115,4.12,22.8,,,,4/29/2019
1004012,WYLS-1102,2014,1,7/18/2014,44.34619,-106.7024,-849145.3,813990.6,Plains and Lowlands,Northern Plains,Upper Missouri Region,Missouri Region,,Region_8,LargeStreams,Private,Target_Sampled,WY_LargeStreams_NPL,Base_NewLargeStreams,Include,WY,Target,Urban,1,174.0019787,None,580.1,3.01,7.84,Good,79.3,Good,159,Good,21.7,Good,68.43,1.299901421,O/E>=0.9,Good,-0.396954096,Good,-0.1359046,High,2.409172727,Good,-0.08727083,Fair,41.89,922.7626811,Below Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,79.3,3.57,19.8,,,,4/29/2019
1004013,WYLS-1097,2014,1,7/18/2014,44.08912,-106.6737,-850084.8,785260,Plains and Lowlands,Northern Plains,Upper Missouri Region,Missouri Region,,Region_8,LargeStreams,State,Target_Sampled,WY_LargeStreams_NPL,Base_NewLargeStreams,Include,WY,Target,NonUrban,1,174.0019787,None,2092.08,6.3,8.23,Good,501,Good,504,Poor,184.7,Good,81.37,1.431018925,O/E>=0.9,Poor,-1.190134333,Good,2.027900775,Moderate,0.984854545,Good,-0.701941243,Good,52.7,1719.685925,Above Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,172,3.89,21.6,,,,4/29/2019
1004014,MOLS-1084,2014,1,7/16/2014,40.48774,-93.49837,210232.1,337600.5,Plains and Lowlands,Temporate Plains,Lower Missouri Region,Missouri Region,,Region_7,LargeStreams,Private,Target_Sampled,MO_LargeStreams_TPL,Base_NewLargeStreams,Include,MO,Target,NonUrban,1,1697.051116,None,4223.74,5.07,8.28,Good,485,Good,405,Good,64.8,Poor,16.55,0.430562444,OE<0.5,Good,-0.743632175,Fair,-2.0600849,Low,0.158733333,Fair,-0.35141824,Fair,49.19,1331.57371,Above Human Health Threshold,Not Detected,,0.1,,ND,Not Assessed,,,,,,,4/29/2019
1004015,MORO-1046,2014,1,7/15/2014,40.4814,-92.68618,278487.5,338979.1,Plains and Lowlands,Temporate Plains,Lower Missouri Region,Missouri Region,,Region_7,RiversOther,Private,Target_Sampled,MO_RiversOther_TPL,Base_NewRiversOther,Include,MO,Target,NonUrban,1,393.6604606,None,1673.4,5.88,8.13,Good,238,Poor,1578,Poor,250.6,Good,53.42,0.687329713,O/E<0.8,Fair,-0.692115158,Poor,-2.908829571,Moderate,0.636395455,Good,0.036338494,Poor,38.29,180.5752302,Below Human Health Threshold,Not Detected,,0.1,,ND,Does Not Exceed 300 ng Hg/g ww,39.4,3.5,19.4,,,,4/29/2019
1004017,SDLS-1119,2014,1,7/14/2014,45.58738,-100.964,-387291.8,914367.8,Plains and Lowlands,Northern Plains,Upper Missouri Region,Missouri Region,,Region_8,LargeStreams,Native American,Target_Sampled,SD_LargeStreams_NPL,Base_NewLargeStreams,Include,SD,Target,NonUrban,2,256.5081405,None,7259.52,9.92,8.5,Good,998,Fair,935,Poor,156.2,Poor,31.52,1.154036025,O/E>=0.9,Good,-0.363785732,Fair,-2.316653712,Low,0.212131818,Good,-0.312227896,Fair,36.36,587.1196415,Below Human Health Threshold,<= 8 ug/L,0.102,,0.15,L,Not Assessed,208,4.28,23.7,,OW_1,Reason for setting as Not Assessed: Exclude - unknown length and species,4/29/2019
1004018,SDR9-0903,2014,1,7/15/2014,45.7285,-101.9844,-465820.6,934599.7,Plains and Lowlands,Northern Plains,Upper Missouri Region,Missouri Region,,Region_8,RiversMajor,Native American,Target_Sampled,SD_Rivers_SD_6th,Base_09River,Include,SD,Target,NonUrban,1,59.52349682,None,5245.1,10.18,8.64,Fair,1609,Fair,859,Good,35.5,Good,73.75,0.752399307,O/E<0.8,Fair,-1.106894235,Good,-0.981268119,Moderate,0.6667,Poor,-2,Poor,27.11,716.4670957,Below Human Health Threshold,<= 8 ug/L,0.198,,,,Exceeds 300 ng Hg/g ww,752,2.41,13.3,,,,4/29/2019
1004019,CTLS-1044,2014,1,7/20/2014,41.86842,-72.08973,1949986,736016.3,Eastern Highlands,Northern Appalachians,,New England Region,,Region_1,LargeStreams,State,Target_Sampled,CT_LargeStreams_NAP,Base_NewLargeStreams,Include,CT,Target,NonUrban,1,217.4920653,None,353.12,4.6,7.52,Good,135.9,Poor,570,Fair,29.8,Good,74.5,1.172161754,O/E>=0.9,Good,-0.253578118,Poor,-1.00899489,Moderate,1.053063636,Good,0.086036093,Poor,36.99,1421.986479,Above Human Health Threshold,<= 8 ug/L,0.197,,,,Does Not Exceed 300 ng Hg/g ww,32.1,0.872,4.83,,,,4/29/2019
